,s20230901019,s20230901020,s20230901021,s20230901022,s20230901023,s20230901024,s20230901025,s20230901026,s20230901027,s20230901028,s20230901029,s20230901030,s20230901031,s20230901032,s20230901033,s20230901052,s20230901053,s20230901054,s20230901055,s20230901056,s20230901057,s20230901058,s20230901059,s20230901060,s20230901079,s20230901080,s20230901081,s20230901082,s20230901083,s20230901084,s20230901085,s20230901086,s20230901087
C14H8O7,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,NA,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,NA,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065,0.506667933003065
C16H12O10,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,NA,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841,0.53397850487841
C17H14O10,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,NA,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605,0.175872579969605
C17H12O10,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,NA,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744,0.605424041401744
C16H12O11,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,NA,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258,0.531025980143258
C17H14O11,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,NA,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058,0.402038870938058
C17H12O11,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,NA,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987,0.49679317243987
C18H14O11,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,NA,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513,0.534781818513513
C17H16O10,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,NA,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607,0.466910322699607
C18H18O10,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,NA,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509,0.574806984472509
C17H16O11,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,NA,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178,0.574672844217178
C18H18O11,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,NA,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839,0.2493082190839
C19H16O10,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,NA,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523,0.473105862922523
C20H18O10,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,NA,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866,0.537272274108866
C18H16O10,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,NA,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943,0.484516921332943
C19H18O10,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,NA,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345,0.660411393814345
C18H16O11,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,NA,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897,0.361013408762897
C19H18O11,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,NA,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613,0.427073676868613
C19H16O11,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,NA,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203,0.597209965199203
C20H18O11,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,NA,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001,0.316136998386001
C15H10O8,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,NA,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831,0.402419974325831
C16H10O8,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,NA,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123,0.435297292363123
C15H10O9,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,NA,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264,0.450121512853264
C16H10O9,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,NA,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915,0.342753953160915
C16H12O8,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,NA,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473,0.534004040568473
C17H14O8,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,NA,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828,0.569698014302828
C17H12O8,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,NA,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028,0.466136998157028
C16H12O9,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,NA,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191,0.364980089617191
C17H14O9,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,NA,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863,0.576496649744863
C17H12O9,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,NA,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517,0.604434701400517
C18H14O9,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,NA,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865,0.628085001954865
C17H16O8,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,NA,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987,0.429922850993987
