,s20230901019,s20230901020,s20230901021,s20230901022,s20230901023,s20230901024,s20230901025,s20230901026,s20230901027,s20230901028,s20230901029,s20230901030,s20230901031,s20230901032,s20230901033,s20230901052,s20230901053,s20230901054,s20230901055,s20230901056,s20230901057,s20230901058,s20230901059,s20230901060,s20230901079,s20230901080,s20230901084,s20230901085,s20230901086,s20230901087
74491810abb2b9a729aa348a08e532b1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.269939035161348,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.269939035161349,NA,NA,NA,NA,NA
2a34124eab668d6668a1a154071ce5f3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.520166290987525,NA,-0.520166290987525
082a10f90d31d30e98fb4ef4ae308960,NA,-0.591991043345873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.591991043345873,NA,-0.591991043345873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30891f4f2fa6d31c29b1c2d29eb2951f,NA,-0.320187082549959,NA,-0.320187082549959,NA,NA,-0.320187082549959,NA,-0.32018708254996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bc1c63a0304b3ff8518f27ddd7871b4b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.356127171390954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
da8275df34acbabd2150d7951ec26b5b,NA,NA,-0.279444043946163,-0.279444043946163,NA,NA,-0.279444043946163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3a014ba2d9b743a7ee2d131edccc9942,NA,NA,NA,-0.264339138056492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
daf984fb13d0464f7c9ab8944086f5a8,NA,NA,NA,NA,NA,NA,NA,NA,-0.527464600212119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e6be3d7d36919d7d9f970121b8ee6362,NA,NA,NA,-0.327752230436926,NA,NA,-0.327752230436927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e9726432dbc50189e8a58aee3bbb0df0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.548099823601941,NA
7b2454d7ea6d6005c49c406064a414ef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.409084417329392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bf24e267cc78491a5e1ae4fbaefa9875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.208407880011887,NA,NA,NA,NA,NA,NA
481ad20ec374974d0a5c5246fca37641,0.445400870780895,NA,NA,NA,NA,NA,NA,0.445400870780895,NA,NA,0.445400870780895,0.445400870780896,NA,NA,NA,0.445400870780895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fef1fb99f59f74a20e3dab702a1e0b50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0905643563670099,NA,NA,NA,NA,NA,NA,-0.0905643563670107,NA,NA,NA,NA,NA,NA
1cbc8e8133ab47d889b97872bc90e886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422428299036922,NA,NA,NA,-0.422428299036922,-0.422428299036922,NA,NA,NA,NA,NA,NA,-0.422428299036922,NA,NA,NA,NA,NA,NA
cfa1e00e0b2581c85d38019c06e74f2f,NA,-0.309048007631835,NA,NA,NA,NA,-0.309048007631834,-0.309048007631834,-0.309048007631834,NA,NA,-0.309048007631835,NA,NA,NA,-0.309048007631835,-0.309048007631834,-0.309048007631835,NA,NA,NA,-0.309048007631835,-0.309048007631834,-0.309048007631835,NA,NA,-0.309048007631834,NA,NA,NA
7bf396dbf2b79811ccfa8eadfccaba70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.499156105623205,NA,NA,NA,NA,NA,NA,NA,NA
c2769b654361155333ffd4af80688419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.668530701714149,NA,NA
65375182ee3c026c7a93fdd0a1d1e5ee,NA,NA,NA,-0.514049521080381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fb9d5bba52b068e763e227272d8c2485,NA,NA,NA,NA,NA,NA,NA,NA,-0.31976376737594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3a2d772623ffb76ecbbe551af8b12e68,NA,NA,NA,NA,NA,NA,NA,-0.364351424863268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13801e7bc71636162780bd7b6d06bf65,NA,NA,NA,NA,-0.807679050852864,-0.807679050852864,NA,NA,NA,-0.807679050852864,NA,NA,NA,-0.807679050852863,NA,-0.807679050852863,NA,NA,NA,-0.807679050852864,NA,NA,-0.807679050852863,NA,-0.807679050852864,-0.807679050852864,-0.807679050852864,-0.807679050852864,-0.807679050852863,-0.807679050852864
366736a4f4d5ecf7a6fa5db79e23be52,NA,NA,NA,-0.866539678682428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31b6d495db332a8725a67e6cba15865c,NA,NA,-0.657230038195337,-0.657230038195337,-0.657230038195337,NA,NA,NA,NA,NA,-0.657230038195337,NA,NA,-0.657230038195337,NA,NA,-0.657230038195337,-0.657230038195337,-0.657230038195336,-0.657230038195337,-0.657230038195336,-0.657230038195336,NA,NA,NA,NA,NA,NA,NA,NA
25ec90056cecb6f1aedce0ac8884f2d3,-0.442347516442125,-0.442347516442125,NA,-0.442347516442125,NA,-0.442347516442126,NA,-0.442347516442125,-0.442347516442125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.442347516442125,NA,NA,NA,NA,NA,NA
68beb68a54eb130a7dea93a4ec6d57f3,NA,-0.94234611900772,NA,NA,NA,-0.942346119007721,NA,NA,-0.942346119007721,NA,NA,NA,NA,NA,-0.94234611900772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ed23d4da7c77b72df7d30b25c0d8bb91,-0.503793850568375,-0.503793850568375,-0.503793850568375,-0.503793850568375,-0.503793850568375,-0.503793850568375,-0.503793850568375,-0.503793850568375,-0.503793850568375,-0.503793850568375,-0.503793850568375,-0.503793850568375,-0.503793850568375,-0.503793850568375,-0.503793850568375,NA,NA,-0.503793850568375,-0.503793850568375,NA,-0.503793850568375,-0.503793850568375,-0.503793850568375,NA,-0.503793850568375,-0.503793850568375,NA,-0.503793850568375,-0.503793850568375,-0.503793850568375
4142141e690b665ddfb796a28c36e05f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.70878881580471,NA,-0.70878881580471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790fa399069318411c6fa6b26c8774b4,NA,NA,NA,NA,NA,NA,-0.707615411484202,NA,NA,NA,NA,NA,NA,-0.707615411484203,NA,NA,NA,NA,NA,NA,-0.707615411484203,NA,NA,NA,-0.707615411484203,NA,-0.707615411484203,NA,NA,NA
a0ea4651e05466247a886136a6aea990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.841177030771389,-0.841177030771389
e43a142762279bcbaca5679edae01c06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.766596059966543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4646d4d78b2f188a817b5f58f5f01ba0,NA,NA,NA,NA,NA,-0.647062242049467,NA,NA,NA,NA,NA,NA,-0.647062242049467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bf440e45b26fdcd3c37e29faa659dc53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.895247418039278,NA,-0.895247418039279,NA,NA,NA
eb257f1043ce83dc481a6245ec2543e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.710024330621344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.710024330621344,NA,NA,NA,NA
8f3914218d8e4b9ffdcf460e11053175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.784945827151181,NA,NA,NA
28ec4537e4721e372d85f3724ae535d6,-0.848408415026531,-0.848408415026531,-0.84840841502653,-0.848408415026532,-0.848408415026531,-0.848408415026531,-0.848408415026532,-0.848408415026531,-0.848408415026532,NA,-0.848408415026531,-0.848408415026532,-0.848408415026531,-0.84840841502653,-0.848408415026531,NA,-0.848408415026531,-0.84840841502653,-0.848408415026531,-0.848408415026531,NA,NA,NA,NA,NA,NA,NA,NA,-0.848408415026531,NA
edaa783604083acf1966b9aafc2234cd,NA,NA,NA,NA,-0.69675131148764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69675131148764,NA,NA,NA,NA,NA,NA,NA,NA
af66ee50cb1d239301b8cbf044c776d4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.673882964048177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eac21be4443941b29acc3a8350420001,-0.760009611837931,NA,NA,NA,-0.760009611837931,NA,NA,NA,NA,NA,NA,NA,-0.760009611837931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dc902df83f80e267b86540b65ee0293f,NA,NA,NA,NA,NA,-0.643253507605293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4b28af181bc2249bc4f987b5136f7a99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.595357294152703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.595357294152704,NA,NA,NA,NA
8026fe77721ce5fc1b0cc1957396e7f7,NA,NA,NA,NA,NA,NA,-0.535242560246751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.535242560246751,NA,NA
9ab97aefeae108e2e15add6ff724cdf5,NA,NA,NA,NA,NA,-0.743692573953702,NA,NA,NA,NA,NA,NA,NA,NA,-0.743692573953702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9a6eca744bb891efd3239155d533316a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.643096233813497
22459fe3cad34d931e1a93d8278baf4a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.763205545686486,NA,NA,NA,NA,NA
5511fbb3dd66e5b1afc371cb4215d3a0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.514496209668004,NA,NA
58af08bf9a4fe65aed264fafbd898ad9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.348452813335397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6fc33c3e28d5c9b0f95dca9d62a46688,NA,NA,NA,NA,-0.16710120014242,NA,NA,NA,NA,NA,NA,NA,NA,-0.167101200142421,NA,NA,NA,NA,NA,NA,-0.16710120014242,NA,NA,NA,NA,NA,NA,NA,NA,NA
dd9335b22166952f1e9f4bd573418107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.193738799057993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.193738799057993,NA
41371d5e416e478088700ffe2441d595,NA,NA,-0.550401075102966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88bdd8020c07d20fb28b3f7bd438d02d,NA,-0.230384543894932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0b842f0f44abb72d1c0b5a1cc3308022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21233984692056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21233984692056,NA
93dc548de15ca917203bf8777e5a5494,NA,NA,NA,NA,NA,-0.531340012234392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0fa1fd976dc0ef4bcb662bb615d6041f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.269520683934811,NA,NA,NA,NA,NA,NA
c137294ece6847a2995a85e189a79ec4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.219557128761255,NA,-0.219557128761254,NA,NA,NA,NA,-0.219557128761255,NA,NA,NA,NA,NA,NA
ad92cc75f3b816494180a27103de196b,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0845379484952717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c55390f5195a51de2ef69e776732b32f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.524585520069598,NA,NA,NA,NA,NA,NA
7a37d1abb929e43ddbdf32d3ff387035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33651152352207,-0.336511523522069,-0.33651152352207,NA,-0.33651152352207,-0.33651152352207
c8ff3d9334c0dd53995f76b4754eb3da,NA,NA,NA,NA,NA,NA,NA,NA,-0.208018690731813,NA,NA,NA,NA,NA,-0.208018690731813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71ca543f74cf388e9a4d018766500ab0,NA,NA,NA,NA,NA,NA,NA,NA,-0.168585892096087,NA,NA,NA,NA,NA,-0.168585892096087,NA,NA,NA,NA,NA,-0.168585892096087,NA,NA,NA,NA,NA,NA,NA,NA,NA
f50eba8b74b6facf89aa231be453f7c1,NA,NA,NA,-0.00154733097814361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15b5b91c285015e362dda586ce24817e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.134053943990508,NA,NA,NA,NA,NA
13dda8f783418fbeb70d85c16de52f6e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.494847125679684,NA,NA,NA,NA,NA,NA,NA,NA,-0.494847125679683,NA,NA
a47e4c4ff23f70bb0d920ab03135d610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.612974233938866,NA,NA,NA,NA,NA,NA
d4ca72cd8becac2181d92708de92afec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.570241105375181,NA,NA,NA
27cb15531385484af3bc50f82e770c82,NA,NA,-0.544018161381812,NA,NA,-0.544018161381812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32856c42267056f06988b79c3d8db13e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.802219961594906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7e1714d6669f41d4bb4abb9f97095dd4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.768758980748103,NA
dfefa63c760b2de7d3b5928c3c6cef11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.335120105850788,NA,NA,NA,NA
7430431cc2ee0d535c1f4bce6ca2d1df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.532315514403224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0ad00a5ccfab53b5e8c148227ac5cce2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.613952766193722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.613952766193723,NA
4d707df6bb93d4e72d7d4435a0b29982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.657602011655815,NA,NA,NA,NA,NA,NA,NA
b23c99b1d37a56f5ae97eb3355d00934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.977319352561523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c52a3ecd79748e98ccd240b46415da3a,-0.711650593396072,-0.711650593396072,NA,-0.711650593396073,NA,NA,-0.711650593396072,-0.711650593396073,-0.711650593396072,NA,NA,NA,-0.711650593396073,NA,-0.711650593396072,NA,-0.711650593396072,NA,NA,NA,NA,NA,NA,NA,-0.711650593396072,-0.711650593396073,-0.711650593396073,-0.711650593396073,NA,NA
8370e139e07fe4644694b7e8d78299d2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.441762883578867,NA
ce6f4436cb0b2e55bd95e3ce158d79b7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.732269759784471,NA,NA,NA,NA,NA
d3ae11a90738dd41f8786950b6e2fd1c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.513621289103063,-0.513621289103063,NA,-0.513621289103063,NA,NA,NA,NA,-0.513621289103063,NA,-0.513621289103063,-0.513621289103063,NA,NA,NA
ba48a3e37c797dcee677d7eddf5afb21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.647742604965618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35ed22e9fa79ab018326b68bd06b3bb0,NA,-0.487080808943847,-0.487080808943847,NA,NA,-0.487080808943848,-0.487080808943848,NA,-0.487080808943847,-0.487080808943847,-0.487080808943847,NA,-0.487080808943848,-0.487080808943847,-0.487080808943847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.487080808943847,-0.487080808943847,-0.487080808943847,-0.487080808943847,-0.487080808943847
41fdb707713f29fa50e3632a8516c4bc,-0.505079064670147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3ddf9120c54f3143ed59883e08ec0493,NA,-0.654657874675475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9c111594e78846b5a55af21661d02239,NA,NA,NA,NA,-0.823758780564701,NA,NA,NA,NA,NA,NA,NA,-0.8237587805647,NA,NA,NA,NA,NA,NA,NA,-0.8237587805647,NA,NA,NA,NA,NA,NA,-0.823758780564701,NA,NA
66597f63dd92111c76276d977a06a1be,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.403379714014231,NA,NA,NA,NA,NA,NA,NA
94f05e70b82d60167f3cc5e93d83055e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.378101069793965,NA
d476271ae730f1c14a66f96859a86c6d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.341326521672029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ed4fba4d301dbba04ecd5725ef32ee8a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.480008961463408,NA
8273269e4000704822d0b1e8a4c2e21b,-0.501953988527206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9c002ac16e0d8660a7c9f836c1aa5e60,-0.35807255406885,-0.358072554068851,NA,NA,-0.35807255406885,-0.35807255406885,-0.358072554068851,NA,NA,NA,-0.358072554068851,NA,-0.35807255406885,NA,-0.35807255406885,NA,-0.35807255406885,NA,NA,NA,NA,-0.35807255406885,-0.35807255406885,-0.35807255406885,NA,-0.35807255406885,NA,-0.35807255406885,-0.35807255406885,NA
248a12edcdc485b72aea021a24645f3d,NA,NA,NA,NA,-0.826073791618582,NA,NA,NA,NA,NA,NA,NA,NA,-0.826073791618582,NA,NA,-0.826073791618582,-0.826073791618582,NA,-0.826073791618582,NA,NA,NA,NA,-0.826073791618582,NA,-0.826073791618582,NA,NA,NA
09638afb7887b09fdbe58a2d6cae7531,NA,NA,NA,NA,NA,NA,NA,NA,-0.600214717763473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16eb796b4f7cc84bf71379369673a633,NA,NA,NA,NA,NA,NA,NA,NA,-0.765746925953127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04f028e067c9a10c78969aedef7eb20e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.629688481062397,NA,NA,NA,NA
e6569312459f7bb8d2c62b3504be6bc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.634257981282283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6ffe5946c00dd7fe90ec07b59b1ff8f1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.563398875803544,NA,NA,NA,NA,NA
25f693759ef369419d29a9225e434051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.522831641217286,-0.522831641217285,NA,NA,NA
7acd03ca3fe6d0c6206ab997e4a4d8b5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.717748996091452,NA,NA,NA,NA,NA,NA,NA,NA,-0.717748996091452,NA
d3e657e5c709b2b3c9c113a4998084fe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.511095603842206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.511095603842206,NA
c7857f5bca75d093b692fc73f45959cd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.587210287917207,NA,NA,NA,NA,NA
4787bef33ef7850330d48668c552f84d,NA,NA,NA,NA,-0.137209315114015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e7009dac7d1e7f76f1b04f4a91987a85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.270631418008715,NA,NA,NA
5bee4123b4b3da7f09ecfabd30286fda,NA,NA,NA,NA,NA,NA,NA,NA,-0.323563821527628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f21f9a7ccdd79de8236ffe58931cdbd6,NA,-0.32075522187271,NA,NA,NA,-0.32075522187271,NA,NA,NA,NA,NA,NA,-0.320755221872709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fac6e3ce7a2f3d5afc896d5e97d84e0f,-0.507031910120884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33c303f4d8788fbcc27d97580b9b3244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.331684583273092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a99a649c6e061b7775a1b73c19f11d44,-0.372096448678629,-0.372096448678628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e6313a8ed243973bc39856560b1adf03,NA,NA,NA,NA,NA,NA,NA,NA,-0.35986627546344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37801df760b4b89035939f7b158be495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.414314251309771,-0.414314251309772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
