,s20230901010,s20230901011,s20230901012,s20230901013,s20230901014,s20230901015,s20230901016,s20230901017,s20230901018,s20230901043,s20230901044,s20230901045,s20230901046,s20230901047,s20230901048,s20230901049,s20230901050,s20230901051,s20230901070,s20230901071,s20230901072,s20230901073,s20230901074,s20230901075,s20230901076,s20230901077,s20230901078
C18H29O15N1S1P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31605186260542,4.31605186260542,4.31605186260542,NA,4.31605186260542,NA,4.31605186260542,4.31605186260542,4.31605186260542,4.31605186260542,4.31605186260542,NA,4.31605186260542,4.31605186260542,4.31605186260542,4.31605186260542,4.31605186260542,4.31605186260542
C17H31O16N1S1P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25293352555036,NA,2.25293352555036,2.25293352555036,NA,2.25293352555036,2.25293352555036,2.25293352555036
C16H29O15N1S1P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41684119518052,1.41684119518052,NA,1.41684119518052,1.41684119518052,NA,1.41684119518052,1.41684119518052,1.41684119518052
C17H29O15N1S1P2,3.77368073380953,NA,NA,3.77368073380953,3.77368073380953,NA,3.77368073380953,3.77368073380953,3.77368073380953,3.77368073380953,3.77368073380953,3.77368073380953,NA,NA,NA,3.77368073380953,3.77368073380953,3.77368073380953,3.77368073380953,3.77368073380953,NA,3.77368073380953,3.77368073380953,3.77368073380953,3.77368073380953,3.77368073380953,3.77368073380953
C21H43O12N1S1P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39039239347211,NA,4.39039239347211,4.39039239347211,NA,4.39039239347211,4.39039239347211,4.39039239347211
C18H41O10N1S1P2,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,NA,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,NA,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836,8.92028311118836
C20H43O11N1S1P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1071229697603,3.1071229697603,3.1071229697603,3.1071229697603,3.1071229697603,3.1071229697603,3.1071229697603,3.1071229697603,3.1071229697603,3.1071229697603,3.1071229697603,NA,3.1071229697603,3.1071229697603,3.1071229697603,3.1071229697603,3.1071229697603,3.1071229697603
C19H39O12N1S1P2,4.94291331215372,4.94291331215372,NA,4.94291331215372,4.94291331215372,NA,4.94291331215372,4.94291331215372,4.94291331215372,4.94291331215372,4.94291331215372,4.94291331215372,NA,4.94291331215372,NA,4.94291331215372,NA,4.94291331215372,4.94291331215372,4.94291331215372,NA,4.94291331215372,4.94291331215372,NA,4.94291331215372,4.94291331215372,4.94291331215372
C18H37O13N1S1P2,3.678834151675,3.678834151675,NA,3.678834151675,3.678834151675,NA,3.678834151675,3.678834151675,3.678834151675,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.678834151675,3.678834151675,NA,3.678834151675,3.678834151675,3.678834151675,3.678834151675,3.678834151675,3.678834151675
C20H39O11N1S1P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22918450689765,3.22918450689765,3.22918450689765,NA,NA,3.22918450689765,3.22918450689765,3.22918450689765,NA,3.22918450689765,3.22918450689765,NA,3.22918450689765,3.22918450689765,3.22918450689765,3.22918450689765,3.22918450689765,3.22918450689765
C21H43O11N1S1P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28445963364229,5.28445963364229,5.28445963364229,5.28445963364229,NA,NA,5.28445963364229,NA,5.28445963364229,5.28445963364229,5.28445963364229,NA,5.28445963364229,5.28445963364229,5.28445963364229,5.28445963364229,NA,5.28445963364229
C22H45O11N1S1P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.870260471099257,0.870260471099257,0.870260471099257,NA,0.870260471099257,NA,0.870260471099257,0.870260471099257,NA,NA,0.870260471099257,NA,0.870260471099257,0.870260471099257,0.870260471099257,0.870260471099257,0.870260471099257,NA
C21H43O10N1S1P2,6.65427580396352,NA,NA,6.65427580396352,6.65427580396352,NA,6.65427580396352,6.65427580396352,6.65427580396352,6.65427580396352,6.65427580396352,6.65427580396352,6.65427580396352,6.65427580396352,NA,6.65427580396352,6.65427580396352,6.65427580396352,6.65427580396352,6.65427580396352,NA,6.65427580396352,6.65427580396352,6.65427580396352,6.65427580396352,6.65427580396352,6.65427580396352
C22H45O10N1S1P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901437756044715,0.901437756044715,0.901437756044715,0.901437756044715,0.901437756044715,0.901437756044715,0.901437756044715,0.901437756044715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C21H47O10N1S1P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67343964988694,2.67343964988694,2.67343964988694,2.67343964988694,2.67343964988694,2.67343964988694,2.67343964988694,NA,NA,2.67343964988694,2.67343964988694,NA,NA,2.67343964988694,NA,2.67343964988694,2.67343964988694,2.67343964988694
C20H35O8S1P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1331649021347,12.1331649021347,12.1331649021347,NA,12.1331649021347,12.1331649021347,12.1331649021347,12.1331649021347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H25O10N1S1P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.96232442931964,6.96232442931964,NA,6.96232442931964,6.96232442931964,6.96232442931964,NA,6.96232442931964,6.96232442931964,NA,NA,NA,NA,NA,NA,NA,NA,NA
C17H27O11N1S1P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7174558331043,9.7174558331043,9.7174558331043,9.7174558331043,9.7174558331043,9.7174558331043,9.7174558331043,9.7174558331043,9.7174558331043,9.7174558331043,9.7174558331043,NA,9.7174558331043,9.7174558331043,9.7174558331043,9.7174558331043,9.7174558331043,9.7174558331043
C14H27O9N1S1P2,13.1113965162961,NA,NA,13.1113965162961,13.1113965162961,NA,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961,NA,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961,13.1113965162961
C16H23O12N1S1P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73215985677359,1.73215985677359,1.73215985677359,NA,1.73215985677359,NA,NA,1.73215985677359,1.73215985677359,1.73215985677359,1.73215985677359,NA,1.73215985677359,1.73215985677359,1.73215985677359,1.73215985677359,1.73215985677359,1.73215985677359
C16H25O12N1S1P2,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,NA,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,NA,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086,11.2166227850086
C15H23O13N1S1P2,8.12906286221785,NA,NA,8.12906286221785,8.12906286221785,NA,8.12906286221785,8.12906286221785,8.12906286221785,8.12906286221785,8.12906286221785,8.12906286221785,NA,8.12906286221785,NA,8.12906286221785,8.12906286221785,8.12906286221785,8.12906286221785,8.12906286221785,NA,8.12906286221785,8.12906286221785,8.12906286221785,8.12906286221785,8.12906286221785,8.12906286221785
C22H26O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2966043941106,NA,10.2966043941106,10.2966043941106,10.2966043941106,10.2966043941106,10.2966043941106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C22H26O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31186894953326,7.31186894953326,7.31186894953326,7.31186894953326,7.31186894953326,7.31186894953326,7.31186894953326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H26O6S1,4.47841672514859,NA,4.47841672514859,4.47841672514859,4.47841672514859,NA,4.47841672514859,4.47841672514859,4.47841672514859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H28O7S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56084082781856,NA,5.56084082781856,5.56084082781856,5.56084082781856,5.56084082781856,5.56084082781856,5.56084082781856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H26O9S1,2.82700097178433,NA,NA,2.82700097178433,2.82700097178433,NA,2.82700097178433,2.82700097178433,2.82700097178433,2.82700097178433,2.82700097178433,2.82700097178433,2.82700097178433,2.82700097178433,2.82700097178433,2.82700097178433,2.82700097178433,2.82700097178433,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H28O8S1,6.38010282923988,NA,NA,6.38010282923988,6.38010282923988,NA,6.38010282923988,6.38010282923988,6.38010282923988,6.38010282923988,6.38010282923988,6.38010282923988,6.38010282923988,6.38010282923988,6.38010282923988,6.38010282923988,6.38010282923988,6.38010282923988,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H28O9S1,3.25343673381802,NA,3.25343673381802,3.25343673381802,3.25343673381802,NA,3.25343673381802,3.25343673381802,3.25343673381802,3.25343673381802,3.25343673381802,3.25343673381802,3.25343673381802,3.25343673381802,3.25343673381802,3.25343673381802,3.25343673381802,3.25343673381802,NA,NA,NA,NA,NA,NA,NA,NA,NA
C21H28O9S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41558052067421,3.41558052067421,3.41558052067421,3.41558052067421,3.41558052067421,3.41558052067421,3.41558052067421,3.41558052067421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H26O8S1,4.9569788954816,4.9569788954816,NA,4.9569788954816,4.9569788954816,NA,4.9569788954816,4.9569788954816,4.9569788954816,4.9569788954816,4.9569788954816,4.9569788954816,4.9569788954816,4.9569788954816,4.9569788954816,4.9569788954816,4.9569788954816,4.9569788954816,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H26O9S1,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212,NA,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212,NA,NA,NA,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212,9.4546313549212
C19H28O8S1,3.44912786938573,3.44912786938573,3.44912786938573,3.44912786938573,3.44912786938573,NA,3.44912786938573,3.44912786938573,3.44912786938573,3.44912786938573,3.44912786938573,3.44912786938573,3.44912786938573,3.44912786938573,3.44912786938573,3.44912786938573,3.44912786938573,NA,3.44912786938573,NA,NA,NA,3.44912786938573,3.44912786938573,3.44912786938573,3.44912786938573,3.44912786938573
C20H30O8S1,3.31015843638553,NA,NA,3.31015843638553,3.31015843638553,NA,3.31015843638553,3.31015843638553,3.31015843638553,3.31015843638553,3.31015843638553,3.31015843638553,3.31015843638553,3.31015843638553,3.31015843638553,3.31015843638553,3.31015843638553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H30O9S1,3.20249134238274,NA,3.20249134238274,3.20249134238274,3.20249134238274,NA,3.20249134238274,3.20249134238274,3.20249134238274,3.20249134238274,3.20249134238274,3.20249134238274,3.20249134238274,3.20249134238274,3.20249134238274,3.20249134238274,3.20249134238274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H30O7S1,4.0521260397924,NA,NA,4.0521260397924,4.0521260397924,NA,4.0521260397924,4.0521260397924,4.0521260397924,4.0521260397924,4.0521260397924,4.0521260397924,4.0521260397924,4.0521260397924,4.0521260397924,4.0521260397924,4.0521260397924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H22O8S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9400535249363,3.9400535249363,NA,3.9400535249363,3.9400535249363,3.9400535249363,NA,3.9400535249363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H22O9S1,12.2386784804769,NA,NA,12.2386784804769,12.2386784804769,NA,12.2386784804769,12.2386784804769,12.2386784804769,12.2386784804769,12.2386784804769,12.2386784804769,12.2386784804769,12.2386784804769,12.2386784804769,12.2386784804769,12.2386784804769,12.2386784804769,12.2386784804769,NA,NA,NA,12.2386784804769,12.2386784804769,12.2386784804769,12.2386784804769,12.2386784804769
C19H24O9S1,8.36317694621174,NA,NA,8.36317694621174,8.36317694621174,NA,8.36317694621174,8.36317694621174,8.36317694621174,8.36317694621174,8.36317694621174,8.36317694621174,8.36317694621174,8.36317694621174,8.36317694621174,8.36317694621174,8.36317694621174,8.36317694621174,8.36317694621174,8.36317694621174,NA,NA,8.36317694621174,8.36317694621174,8.36317694621174,8.36317694621174,8.36317694621174
C20H24O9S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67933582410536,1.67933582410536,1.67933582410536,1.67933582410536,1.67933582410536,1.67933582410536,1.67933582410536,1.67933582410536,1.67933582410536,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H20O11S1,2.35821973625413,NA,2.35821973625413,2.35821973625413,2.35821973625413,NA,2.35821973625413,2.35821973625413,2.35821973625413,2.35821973625413,2.35821973625413,2.35821973625413,2.35821973625413,2.35821973625413,2.35821973625413,2.35821973625413,2.35821973625413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H24O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82887851793005,1.82887851793005,1.82887851793005,1.82887851793005,1.82887851793005,1.82887851793005,1.82887851793005,1.82887851793005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H24O10S1,9.57964666453685,NA,9.57964666453685,9.57964666453685,9.57964666453685,NA,9.57964666453685,9.57964666453685,9.57964666453685,9.57964666453685,9.57964666453685,9.57964666453685,9.57964666453685,9.57964666453685,9.57964666453685,9.57964666453685,9.57964666453685,9.57964666453685,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H22O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58946803153083,3.58946803153083,3.58946803153083,3.58946803153083,3.58946803153083,3.58946803153083,3.58946803153083,3.58946803153083,3.58946803153083,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H24O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73732737542367,3.73732737542367,3.73732737542367,3.73732737542367,3.73732737542367,3.73732737542367,3.73732737542367,3.73732737542367,3.73732737542367,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H22O11S1,7.96802262912402,NA,NA,7.96802262912402,7.96802262912402,NA,7.96802262912402,7.96802262912402,7.96802262912402,7.96802262912402,7.96802262912402,7.96802262912402,7.96802262912402,7.96802262912402,7.96802262912402,7.96802262912402,7.96802262912402,7.96802262912402,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H24O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75829593366875,6.75829593366875,6.75829593366875,6.75829593366875,6.75829593366875,6.75829593366875,6.75829593366875,6.75829593366875,6.75829593366875,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H22O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6565930213684,2.6565930213684,2.6565930213684,2.6565930213684,2.6565930213684,2.6565930213684,2.6565930213684,2.6565930213684,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H22O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02676771844492,2.02676771844492,2.02676771844492,2.02676771844492,2.02676771844492,NA,2.02676771844492,2.02676771844492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C21H24O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4883331820364,2.4883331820364,2.4883331820364,2.4883331820364,NA,2.4883331820364,2.4883331820364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H20O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75914437078682,3.75914437078682,3.75914437078682,3.75914437078682,3.75914437078682,3.75914437078682,3.75914437078682,3.75914437078682,3.75914437078682,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H20O11S1,4.63157811262463,NA,NA,4.63157811262463,4.63157811262463,NA,4.63157811262463,4.63157811262463,4.63157811262463,4.63157811262463,4.63157811262463,4.63157811262463,4.63157811262463,4.63157811262463,4.63157811262463,4.63157811262463,4.63157811262463,4.63157811262463,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H26O10S1,4.77579316686727,NA,4.77579316686727,4.77579316686727,4.77579316686727,NA,4.77579316686727,4.77579316686727,4.77579316686727,4.77579316686727,4.77579316686727,4.77579316686727,4.77579316686727,4.77579316686727,4.77579316686727,4.77579316686727,4.77579316686727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H28O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28876619557647,5.28876619557647,5.28876619557647,5.28876619557647,5.28876619557647,5.28876619557647,5.28876619557647,5.28876619557647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H26O10S1,9.84036062192819,NA,9.84036062192819,9.84036062192819,9.84036062192819,NA,9.84036062192819,9.84036062192819,9.84036062192819,9.84036062192819,9.84036062192819,9.84036062192819,9.84036062192819,9.84036062192819,9.84036062192819,9.84036062192819,9.84036062192819,9.84036062192819,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H26O11S1,2.86738450014842,NA,NA,2.86738450014842,2.86738450014842,NA,2.86738450014842,2.86738450014842,2.86738450014842,2.86738450014842,2.86738450014842,2.86738450014842,2.86738450014842,2.86738450014842,2.86738450014842,2.86738450014842,2.86738450014842,2.86738450014842,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H26O11S1,5.26899723120708,NA,5.26899723120708,5.26899723120708,5.26899723120708,NA,5.26899723120708,5.26899723120708,5.26899723120708,5.26899723120708,5.26899723120708,5.26899723120708,5.26899723120708,5.26899723120708,5.26899723120708,5.26899723120708,5.26899723120708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H28O11S1,6.75887496534558,NA,NA,6.75887496534558,6.75887496534558,NA,6.75887496534558,6.75887496534558,6.75887496534558,6.75887496534558,6.75887496534558,6.75887496534558,6.75887496534558,6.75887496534558,6.75887496534558,6.75887496534558,6.75887496534558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H26O10S1,3.1712352694705,3.1712352694705,NA,3.1712352694705,3.1712352694705,NA,3.1712352694705,3.1712352694705,3.1712352694705,3.1712352694705,3.1712352694705,3.1712352694705,3.1712352694705,3.1712352694705,3.1712352694705,3.1712352694705,3.1712352694705,3.1712352694705,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H28O10S1,10.8862703758774,NA,10.8862703758774,10.8862703758774,10.8862703758774,NA,10.8862703758774,10.8862703758774,10.8862703758774,10.8862703758774,10.8862703758774,10.8862703758774,10.8862703758774,10.8862703758774,10.8862703758774,10.8862703758774,10.8862703758774,10.8862703758774,NA,NA,NA,NA,NA,NA,NA,NA,NA
C21H28O10S1,3.46369008588556,NA,NA,3.46369008588556,3.46369008588556,NA,3.46369008588556,3.46369008588556,3.46369008588556,3.46369008588556,3.46369008588556,3.46369008588556,3.46369008588556,3.46369008588556,3.46369008588556,3.46369008588556,3.46369008588556,3.46369008588556,NA,NA,NA,NA,NA,NA,NA,NA,NA
C22H30O10S1,2.69569430357725,NA,NA,2.69569430357725,2.69569430357725,NA,2.69569430357725,2.69569430357725,2.69569430357725,2.69569430357725,2.69569430357725,2.69569430357725,2.69569430357725,2.69569430357725,2.69569430357725,NA,2.69569430357725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C22H30O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63404914814181,5.63404914814181,5.63404914814181,5.63404914814181,5.63404914814181,5.63404914814181,NA,5.63404914814181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C21H30O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19233726488359,4.19233726488359,4.19233726488359,4.19233726488359,4.19233726488359,4.19233726488359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C21H26O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26985932324871,2.26985932324871,2.26985932324871,2.26985932324871,2.26985932324871,NA,2.26985932324871,2.26985932324871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H16O10S1,6.36635838749969,NA,NA,6.36635838749969,6.36635838749969,NA,6.36635838749969,6.36635838749969,6.36635838749969,6.36635838749969,6.36635838749969,6.36635838749969,6.36635838749969,6.36635838749969,6.36635838749969,6.36635838749969,6.36635838749969,6.36635838749969,6.36635838749969,NA,NA,NA,6.36635838749969,6.36635838749969,6.36635838749969,6.36635838749969,6.36635838749969
C17H18O10S1,9.79512801620224,NA,NA,9.79512801620224,9.79512801620224,NA,9.79512801620224,9.79512801620224,9.79512801620224,9.79512801620224,9.79512801620224,9.79512801620224,9.79512801620224,9.79512801620224,9.79512801620224,9.79512801620224,9.79512801620224,9.79512801620224,9.79512801620224,NA,NA,NA,9.79512801620224,9.79512801620224,9.79512801620224,9.79512801620224,9.79512801620224
C15H16O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42459837931945,5.42459837931945,5.42459837931945,5.42459837931945,5.42459837931945,5.42459837931945,5.42459837931945,5.42459837931945,5.42459837931945,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H18O10S1,15.2476293306843,NA,NA,15.2476293306843,15.2476293306843,NA,15.2476293306843,15.2476293306843,15.2476293306843,15.2476293306843,15.2476293306843,15.2476293306843,15.2476293306843,15.2476293306843,15.2476293306843,15.2476293306843,15.2476293306843,15.2476293306843,15.2476293306843,NA,NA,NA,15.2476293306843,15.2476293306843,15.2476293306843,15.2476293306843,15.2476293306843
C16H16O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.73743709143044,4.73743709143044,4.73743709143044,4.73743709143044,4.73743709143044,4.73743709143044,4.73743709143044,4.73743709143044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C17H18O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8958819726226,1.8958819726226,1.8958819726226,1.8958819726226,1.8958819726226,1.8958819726226,1.8958819726226,1.8958819726226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C15H16O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.73245032378462,4.73245032378462,NA,4.73245032378462,4.73245032378462,4.73245032378462,4.73245032378462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H18O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60254705880151,3.60254705880151,3.60254705880151,3.60254705880151,3.60254705880151,3.60254705880151,3.60254705880151,3.60254705880151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H14O12S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.22810675094309,8.22810675094309,8.22810675094309,NA,8.22810675094309,8.22810675094309,8.22810675094309,8.22810675094309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C14H10O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.59224303972353,NA,7.59224303972353,7.59224303972353,7.59224303972353,7.59224303972353,7.59224303972353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C15H12O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.54221890207566,6.54221890207566,6.54221890207566,6.54221890207566,6.54221890207566,6.54221890207566,6.54221890207566,6.54221890207566,6.54221890207566,NA,NA,NA,NA,NA,NA,NA,NA,NA
C15H12O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2266571890056,8.2266571890056,8.2266571890056,8.2266571890056,8.2266571890056,8.2266571890056,8.2266571890056,8.2266571890056,8.2266571890056,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H14O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7632240733196,13.7632240733196,13.7632240733196,13.7632240733196,13.7632240733196,13.7632240733196,13.7632240733196,13.7632240733196,13.7632240733196,NA,NA,NA,NA,NA,NA,NA,NA,NA
C14H14O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.35680099376158,7.35680099376158,7.35680099376158,7.35680099376158,7.35680099376158,7.35680099376158,7.35680099376158,7.35680099376158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C15H14O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48614788054626,5.48614788054626,5.48614788054626,5.48614788054626,5.48614788054626,5.48614788054626,5.48614788054626,5.48614788054626,5.48614788054626,NA,NA,NA,NA,NA,NA,NA,NA,NA
C14H14O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16307901298442,7.16307901298442,NA,7.16307901298442,7.16307901298442,7.16307901298442,7.16307901298442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C15H14O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.70943236461619,4.70943236461619,4.70943236461619,4.70943236461619,4.70943236461619,4.70943236461619,4.70943236461619,4.70943236461619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H12O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37650541809807,4.37650541809807,4.37650541809807,4.37650541809807,4.37650541809807,4.37650541809807,4.37650541809807,4.37650541809807,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H14O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.87939648263442,9.87939648263442,9.87939648263442,9.87939648263442,9.87939648263442,9.87939648263442,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H12O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23570756457456,4.23570756457456,4.23570756457456,4.23570756457456,4.23570756457456,4.23570756457456,4.23570756457456,4.23570756457456,4.23570756457456,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H14O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3194268263048,NA,6.3194268263048,6.3194268263048,6.3194268263048,6.3194268263048,6.3194268263048,6.3194268263048,6.3194268263048,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H14O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39114613271406,5.39114613271406,5.39114613271406,5.39114613271406,5.39114613271406,5.39114613271406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H12O12S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.65577706866512,9.65577706866512,9.65577706866512,9.65577706866512,9.65577706866512,9.65577706866512,9.65577706866512,9.65577706866512,9.65577706866512,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H14O12S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2716027221832,11.2716027221832,11.2716027221832,11.2716027221832,11.2716027221832,11.2716027221832,11.2716027221832,11.2716027221832,11.2716027221832,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H12O12S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04503598587682,4.04503598587682,4.04503598587682,4.04503598587682,4.04503598587682,4.04503598587682,4.04503598587682,4.04503598587682,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H14O12S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.00027988064916,8.00027988064916,8.00027988064916,8.00027988064916,8.00027988064916,8.00027988064916,8.00027988064916,8.00027988064916,8.00027988064916,NA,NA,NA,NA,NA,NA,NA,NA,NA
