,s20230217014,s20230217015,s20230217016,s20230217017,s20230217018,s20230217019,s20230217020,s20230217021,s20230217022,s20230217054,s20230217055,s20230217056,s20230217057,s20230217058,s20230217059,s20230217060,s20230217061,s20230217095,s20230217097,s20230217098,s20230217099,s20230217100,s20230217101,s20230217102,s20230217103
C14H12O6S1,2.85526520098753,2.85526520098753,2.85526520098753,2.85526520098753,2.85526520098753,2.85526520098753,2.85526520098753,2.85526520098753,2.85526520098753,NA,NA,NA,NA,NA,NA,NA,NA,2.85526520098753,2.85526520098753,2.85526520098753,2.85526520098753,2.85526520098753,2.85526520098753,2.85526520098753,2.85526520098753
C15H14O6S1,NA,4.03124701172768,4.03124701172768,4.03124701172768,4.03124701172768,4.03124701172768,4.03124701172768,4.03124701172768,4.03124701172768,NA,NA,NA,NA,NA,NA,NA,NA,4.03124701172768,4.03124701172768,4.03124701172768,4.03124701172768,4.03124701172768,4.03124701172768,4.03124701172768,4.03124701172768
C13H12O7S1,3.34963161444751,3.34963161444751,3.34963161444751,3.34963161444751,3.34963161444751,3.34963161444751,3.34963161444751,3.34963161444751,3.34963161444751,NA,NA,NA,NA,NA,NA,NA,NA,3.34963161444751,3.34963161444751,3.34963161444751,3.34963161444751,3.34963161444751,3.34963161444751,3.34963161444751,3.34963161444751
C14H14O7S1,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815,NA,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815,NA,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815,6.70197411501815
C14H12O7S1,2.35180934187016,2.35180934187016,2.35180934187016,2.35180934187016,2.35180934187016,2.35180934187016,2.35180934187016,2.35180934187016,2.35180934187016,NA,NA,NA,NA,NA,NA,NA,NA,2.35180934187016,2.35180934187016,2.35180934187016,2.35180934187016,2.35180934187016,2.35180934187016,2.35180934187016,2.35180934187016
C15H14O7S1,3.07636820907996,3.07636820907996,3.07636820907996,3.07636820907996,3.07636820907996,3.07636820907996,3.07636820907996,3.07636820907996,3.07636820907996,NA,NA,NA,NA,NA,NA,NA,NA,3.07636820907996,3.07636820907996,3.07636820907996,3.07636820907996,3.07636820907996,3.07636820907996,3.07636820907996,3.07636820907996
C8H4O5S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2689535989529,2.2689535989529,NA,2.2689535989529,2.2689535989529,2.2689535989529,2.2689535989529,2.2689535989529
C9H4O5S1,NA,5.02082467933588,5.02082467933588,5.02082467933588,5.02082467933588,5.02082467933588,NA,NA,5.02082467933588,NA,NA,NA,NA,NA,NA,NA,NA,5.02082467933588,5.02082467933588,5.02082467933588,5.02082467933588,5.02082467933588,5.02082467933588,5.02082467933588,5.02082467933588
C7H4O6S1,NA,6.91263926084304,6.91263926084304,6.91263926084304,6.91263926084304,6.91263926084304,6.91263926084304,NA,6.91263926084304,NA,NA,NA,NA,NA,NA,NA,NA,6.91263926084304,6.91263926084304,6.91263926084304,6.91263926084304,6.91263926084304,6.91263926084304,6.91263926084304,6.91263926084304
C7H10O5S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80894456197391,4.80894456197391,NA,4.80894456197391,4.80894456197391,4.80894456197391,4.80894456197391
C8H10O5S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73758479177037,1.73758479177037,1.73758479177037,1.73758479177037,1.73758479177037,1.73758479177037,1.73758479177037,1.73758479177037
C7H8O5S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55833035692637,3.55833035692637,NA,NA,3.55833035692637,3.55833035692637,3.55833035692637,3.55833035692637
C8H6O5S1,NA,7.93222271797999,7.93222271797999,NA,7.93222271797999,7.93222271797999,7.93222271797999,7.93222271797999,7.93222271797999,NA,NA,NA,NA,NA,NA,NA,NA,7.93222271797999,7.93222271797999,7.93222271797999,7.93222271797999,7.93222271797999,7.93222271797999,7.93222271797999,7.93222271797999
C7H8O6S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38647344091774,3.38647344091774,NA,3.38647344091774,3.38647344091774,3.38647344091774,3.38647344091774,3.38647344091774
C8H8O6S1,NA,6.57902441900051,6.57902441900051,6.57902441900051,6.57902441900051,NA,6.57902441900051,6.57902441900051,6.57902441900051,NA,NA,NA,NA,NA,NA,NA,NA,6.57902441900051,6.57902441900051,6.57902441900051,6.57902441900051,6.57902441900051,6.57902441900051,6.57902441900051,6.57902441900051
C8H8O8S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68968998118096,4.68968998118096,4.68968998118096,4.68968998118096,4.68968998118096,4.68968998118096,4.68968998118096,4.68968998118096
C7H6O7S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21553783939815,2.21553783939815,2.21553783939815,2.21553783939815,2.21553783939815,2.21553783939815,2.21553783939815,2.21553783939815
C8H8O7S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07775843410597,2.07775843410597,NA,NA,2.07775843410597,2.07775843410597,2.07775843410597,2.07775843410597
C8H6O6S1,NA,3.52851568478543,3.52851568478543,3.52851568478543,3.52851568478543,3.52851568478543,NA,3.52851568478543,3.52851568478543,NA,NA,NA,NA,NA,NA,NA,NA,3.52851568478543,3.52851568478543,3.52851568478543,3.52851568478543,3.52851568478543,3.52851568478543,3.52851568478543,3.52851568478543
C8H6O7S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32542779986176,3.32542779986176,3.32542779986176,3.32542779986176,3.32542779986176,3.32542779986176,3.32542779986176,3.32542779986176
C9H6O6S1,NA,3.21024222987274,3.21024222987274,3.21024222987274,3.21024222987274,3.21024222987274,3.21024222987274,NA,3.21024222987274,NA,NA,NA,NA,NA,NA,NA,NA,3.21024222987274,3.21024222987274,3.21024222987274,3.21024222987274,3.21024222987274,3.21024222987274,3.21024222987274,3.21024222987274
C10H8O6S1,6.48262624047187,6.48262624047187,6.48262624047187,6.48262624047187,6.48262624047187,6.48262624047187,6.48262624047187,6.48262624047187,6.48262624047187,NA,NA,NA,NA,NA,NA,NA,NA,6.48262624047187,6.48262624047187,6.48262624047187,6.48262624047187,6.48262624047187,6.48262624047187,6.48262624047187,6.48262624047187
C9H6O7S1,NA,8.61653822168385,8.61653822168385,8.61653822168385,8.61653822168385,8.61653822168385,8.61653822168385,8.61653822168385,8.61653822168385,NA,NA,NA,NA,NA,NA,NA,NA,8.61653822168385,8.61653822168385,8.61653822168385,8.61653822168385,8.61653822168385,8.61653822168385,8.61653822168385,8.61653822168385
C10H8O7S1,4.43621817575952,4.43621817575952,4.43621817575952,4.43621817575952,4.43621817575952,4.43621817575952,4.43621817575952,4.43621817575952,4.43621817575952,NA,NA,NA,NA,NA,NA,NA,NA,4.43621817575952,4.43621817575952,4.43621817575952,4.43621817575952,4.43621817575952,4.43621817575952,4.43621817575952,4.43621817575952
C9H8O6S1,NA,1.98347861451876,1.98347861451876,1.98347861451876,1.98347861451876,1.98347861451876,1.98347861451876,1.98347861451876,1.98347861451876,NA,NA,NA,NA,NA,NA,NA,NA,1.98347861451876,1.98347861451876,1.98347861451876,1.98347861451876,1.98347861451876,1.98347861451876,1.98347861451876,1.98347861451876
C10H10O6S1,NA,2.88684829283943,2.88684829283943,2.88684829283943,2.88684829283943,2.88684829283943,2.88684829283943,2.88684829283943,2.88684829283943,NA,NA,NA,NA,NA,NA,NA,NA,2.88684829283943,2.88684829283943,2.88684829283943,2.88684829283943,2.88684829283943,2.88684829283943,2.88684829283943,2.88684829283943
C9H10O7S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66234349163917,4.66234349163917,4.66234349163917,4.66234349163917,4.66234349163917,NA,4.66234349163917
C9H8O7S1,NA,3.70070522613542,3.70070522613542,3.70070522613542,3.70070522613542,3.70070522613542,3.70070522613542,3.70070522613542,3.70070522613542,NA,NA,NA,NA,NA,NA,NA,NA,3.70070522613542,3.70070522613542,3.70070522613542,3.70070522613542,3.70070522613542,3.70070522613542,3.70070522613542,3.70070522613542
C10H10O7S1,NA,2.07819428123625,2.07819428123625,2.07819428123625,2.07819428123625,2.07819428123625,2.07819428123625,2.07819428123625,2.07819428123625,NA,NA,NA,NA,NA,NA,NA,NA,2.07819428123625,2.07819428123625,2.07819428123625,2.07819428123625,2.07819428123625,2.07819428123625,2.07819428123625,2.07819428123625
C12H12O6S1,3.79282966222871,3.79282966222871,3.79282966222871,3.79282966222871,3.79282966222871,3.79282966222871,3.79282966222871,3.79282966222871,3.79282966222871,NA,NA,NA,NA,NA,NA,NA,NA,3.79282966222871,3.79282966222871,3.79282966222871,3.79282966222871,3.79282966222871,3.79282966222871,3.79282966222871,3.79282966222871
C13H14O6S1,8.77312691556069,8.77312691556069,8.77312691556069,8.77312691556069,8.77312691556069,8.77312691556069,8.77312691556069,8.77312691556069,8.77312691556069,NA,NA,NA,NA,NA,NA,NA,NA,8.77312691556069,8.77312691556069,8.77312691556069,8.77312691556069,8.77312691556069,8.77312691556069,8.77312691556069,8.77312691556069
C12H12O7S1,6.56675779954002,6.56675779954002,6.56675779954002,6.56675779954002,6.56675779954002,6.56675779954002,6.56675779954002,6.56675779954002,6.56675779954002,NA,NA,NA,NA,NA,NA,NA,NA,6.56675779954002,6.56675779954002,6.56675779954002,6.56675779954002,6.56675779954002,6.56675779954002,6.56675779954002,6.56675779954002
C13H14O7S1,8.3773072288396,8.3773072288396,8.3773072288396,8.3773072288396,8.3773072288396,8.3773072288396,8.3773072288396,8.3773072288396,8.3773072288396,NA,NA,NA,NA,NA,NA,NA,NA,8.3773072288396,8.3773072288396,8.3773072288396,8.3773072288396,8.3773072288396,8.3773072288396,8.3773072288396,8.3773072288396
C11H12O6S1,8.6173072675733,8.6173072675733,8.6173072675733,8.6173072675733,8.6173072675733,8.6173072675733,8.6173072675733,8.6173072675733,8.6173072675733,NA,NA,NA,NA,NA,NA,NA,NA,8.6173072675733,8.6173072675733,8.6173072675733,8.6173072675733,8.6173072675733,8.6173072675733,8.6173072675733,8.6173072675733
C12H14O6S1,6.64651288160787,6.64651288160787,6.64651288160787,6.64651288160787,6.64651288160787,6.64651288160787,6.64651288160787,6.64651288160787,6.64651288160787,NA,NA,NA,NA,NA,NA,NA,NA,6.64651288160787,6.64651288160787,6.64651288160787,6.64651288160787,6.64651288160787,6.64651288160787,6.64651288160787,6.64651288160787
C11H12O7S1,9.00407697368348,9.00407697368348,9.00407697368348,9.00407697368348,9.00407697368348,9.00407697368348,9.00407697368348,9.00407697368348,9.00407697368348,NA,NA,NA,NA,NA,NA,NA,NA,9.00407697368348,9.00407697368348,9.00407697368348,9.00407697368348,9.00407697368348,9.00407697368348,9.00407697368348,9.00407697368348
C12H14O7S1,4.26339348641602,4.26339348641602,4.26339348641602,4.26339348641602,4.26339348641602,4.26339348641602,4.26339348641602,4.26339348641602,4.26339348641602,NA,NA,NA,NA,NA,NA,NA,NA,4.26339348641602,4.26339348641602,4.26339348641602,4.26339348641602,4.26339348641602,4.26339348641602,4.26339348641602,4.26339348641602
C10H12O7S1,NA,2.89942430272802,2.89942430272802,2.89942430272802,2.89942430272802,2.89942430272802,2.89942430272802,2.89942430272802,2.89942430272802,NA,NA,NA,NA,NA,NA,NA,NA,2.89942430272802,2.89942430272802,2.89942430272802,2.89942430272802,2.89942430272802,2.89942430272802,2.89942430272802,2.89942430272802
C11H14O7S1,3.1782622954151,3.1782622954151,3.1782622954151,3.1782622954151,3.1782622954151,3.1782622954151,3.1782622954151,3.1782622954151,3.1782622954151,NA,NA,NA,NA,NA,NA,NA,NA,3.1782622954151,3.1782622954151,3.1782622954151,3.1782622954151,3.1782622954151,3.1782622954151,3.1782622954151,3.1782622954151
C11H10O3S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28558903617632,1.28558903617632,NA,1.28558903617632,1.28558903617632,1.28558903617632,1.28558903617632
C11H10O4S1,NA,2.84079042224313,2.84079042224313,2.84079042224313,2.84079042224313,2.84079042224313,2.84079042224313,2.84079042224313,2.84079042224313,NA,NA,NA,NA,NA,NA,NA,NA,2.84079042224313,2.84079042224313,2.84079042224313,2.84079042224313,2.84079042224313,2.84079042224313,2.84079042224313,2.84079042224313
C11H10O5S1,3.04501944721136,3.04501944721136,3.04501944721136,3.04501944721136,3.04501944721136,3.04501944721136,3.04501944721136,3.04501944721136,3.04501944721136,NA,NA,NA,NA,NA,NA,NA,NA,3.04501944721136,3.04501944721136,3.04501944721136,3.04501944721136,3.04501944721136,3.04501944721136,3.04501944721136,3.04501944721136
C11H8O4S1,NA,3.6024370192179,3.6024370192179,3.6024370192179,3.6024370192179,3.6024370192179,3.6024370192179,3.6024370192179,3.6024370192179,NA,NA,NA,NA,NA,NA,NA,NA,3.6024370192179,3.6024370192179,3.6024370192179,3.6024370192179,3.6024370192179,3.6024370192179,3.6024370192179,3.6024370192179
C11H8O5S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45479900951262,1.45479900951262,1.45479900951262,1.45479900951262,1.45479900951262,1.45479900951262,1.45479900951262,1.45479900951262
C12H10O5S1,NA,7.35296308048097,7.35296308048097,NA,7.35296308048097,7.35296308048097,7.35296308048097,7.35296308048097,7.35296308048097,NA,NA,NA,NA,NA,NA,NA,NA,7.35296308048097,7.35296308048097,7.35296308048097,7.35296308048097,7.35296308048097,7.35296308048097,7.35296308048097,7.35296308048097
C10H6O4S1,NA,2.44305004183256,2.44305004183256,2.44305004183256,2.44305004183256,2.44305004183256,2.44305004183256,2.44305004183256,2.44305004183256,NA,NA,NA,NA,NA,NA,NA,NA,2.44305004183256,2.44305004183256,2.44305004183256,2.44305004183256,2.44305004183256,2.44305004183256,2.44305004183256,2.44305004183256
C10H6O5S1,NA,5.55419530395078,5.55419530395078,5.55419530395078,5.55419530395078,5.55419530395078,5.55419530395078,5.55419530395078,5.55419530395078,NA,NA,NA,NA,NA,NA,NA,NA,5.55419530395078,5.55419530395078,5.55419530395078,5.55419530395078,5.55419530395078,5.55419530395078,5.55419530395078,5.55419530395078
C9H6O4S1,NA,6.7502394443256,6.7502394443256,6.7502394443256,6.7502394443256,6.7502394443256,6.7502394443256,6.7502394443256,6.7502394443256,NA,NA,NA,NA,NA,NA,NA,NA,6.7502394443256,6.7502394443256,6.7502394443256,6.7502394443256,6.7502394443256,6.7502394443256,6.7502394443256,6.7502394443256
C10H8O4S1,NA,4.34377324391122,4.34377324391122,4.34377324391122,4.34377324391122,4.34377324391122,4.34377324391122,4.34377324391122,4.34377324391122,NA,NA,NA,NA,NA,NA,NA,NA,4.34377324391122,4.34377324391122,4.34377324391122,4.34377324391122,4.34377324391122,4.34377324391122,4.34377324391122,4.34377324391122
C9H6O5S1,NA,6.41504920871144,6.41504920871144,6.41504920871144,6.41504920871144,6.41504920871144,6.41504920871144,6.41504920871144,6.41504920871144,NA,NA,NA,NA,NA,NA,NA,NA,6.41504920871144,6.41504920871144,6.41504920871144,6.41504920871144,6.41504920871144,6.41504920871144,6.41504920871144,6.41504920871144
C10H8O5S1,3.0519882107995,3.0519882107995,3.0519882107995,3.0519882107995,3.0519882107995,3.0519882107995,3.0519882107995,3.0519882107995,3.0519882107995,NA,NA,NA,NA,NA,NA,NA,NA,3.0519882107995,3.0519882107995,3.0519882107995,3.0519882107995,3.0519882107995,3.0519882107995,3.0519882107995,3.0519882107995
C9H8O4S1,NA,9.12084726085061,9.12084726085061,9.12084726085061,9.12084726085061,9.12084726085061,9.12084726085061,9.12084726085061,9.12084726085061,NA,NA,NA,NA,NA,NA,NA,NA,9.12084726085061,9.12084726085061,9.12084726085061,9.12084726085061,9.12084726085061,9.12084726085061,9.12084726085061,9.12084726085061
C10H10O4S1,4.90444818423998,4.90444818423998,4.90444818423998,4.90444818423998,4.90444818423998,4.90444818423998,4.90444818423998,4.90444818423998,4.90444818423998,NA,NA,NA,NA,NA,NA,NA,NA,4.90444818423998,4.90444818423998,4.90444818423998,4.90444818423998,4.90444818423998,4.90444818423998,4.90444818423998,4.90444818423998
C9H10O5S1,5.61917832308671,5.61917832308671,5.61917832308671,5.61917832308671,5.61917832308671,5.61917832308671,5.61917832308671,5.61917832308671,5.61917832308671,NA,NA,NA,NA,NA,NA,NA,NA,5.61917832308671,5.61917832308671,5.61917832308671,5.61917832308671,5.61917832308671,5.61917832308671,5.61917832308671,5.61917832308671
C9H8O5S1,NA,2.14513593890441,2.14513593890441,2.14513593890441,2.14513593890441,2.14513593890441,2.14513593890441,2.14513593890441,2.14513593890441,NA,NA,NA,NA,NA,NA,NA,NA,2.14513593890441,2.14513593890441,2.14513593890441,2.14513593890441,2.14513593890441,2.14513593890441,2.14513593890441,2.14513593890441
C10H10O5S1,4.09807635669735,4.09807635669735,4.09807635669735,4.09807635669735,4.09807635669735,4.09807635669735,4.09807635669735,4.09807635669735,4.09807635669735,NA,NA,NA,NA,NA,NA,NA,NA,4.09807635669735,4.09807635669735,4.09807635669735,4.09807635669735,4.09807635669735,4.09807635669735,4.09807635669735,4.09807635669735
C10H10O3S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2812466268377,3.2812466268377,3.2812466268377,3.2812466268377,3.2812466268377,3.2812466268377,3.2812466268377,3.2812466268377
C11H12O3S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35226777844933,4.35226777844933,NA,4.35226777844933,4.35226777844933,4.35226777844933,4.35226777844933
C11H12O4S1,5.50238030727799,5.50238030727799,5.50238030727799,5.50238030727799,5.50238030727799,5.50238030727799,5.50238030727799,5.50238030727799,5.50238030727799,NA,NA,NA,NA,NA,NA,NA,NA,5.50238030727799,5.50238030727799,5.50238030727799,5.50238030727799,5.50238030727799,5.50238030727799,5.50238030727799,5.50238030727799
C12H14O4S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52992330314739,3.52992330314739,3.52992330314739,3.52992330314739,NA,3.52992330314739,3.52992330314739,NA
C11H12O8S1,1.71477502769244,1.71477502769244,1.71477502769244,1.71477502769244,1.71477502769244,1.71477502769244,1.71477502769244,1.71477502769244,1.71477502769244,NA,NA,NA,NA,NA,NA,NA,NA,1.71477502769244,1.71477502769244,1.71477502769244,1.71477502769244,1.71477502769244,1.71477502769244,1.71477502769244,1.71477502769244
C12H14O8S1,3.10176056766885,3.10176056766885,3.10176056766885,3.10176056766885,3.10176056766885,3.10176056766885,3.10176056766885,3.10176056766885,3.10176056766885,NA,NA,NA,NA,NA,NA,NA,NA,3.10176056766885,3.10176056766885,3.10176056766885,3.10176056766885,3.10176056766885,3.10176056766885,3.10176056766885,3.10176056766885
C10H12O8S1,NA,1.60272307182789,NA,NA,1.60272307182789,1.60272307182789,1.60272307182789,1.60272307182789,1.60272307182789,NA,NA,NA,NA,NA,NA,NA,NA,1.60272307182789,1.60272307182789,1.60272307182789,1.60272307182789,1.60272307182789,1.60272307182789,1.60272307182789,1.60272307182789
C11H14O8S1,NA,5.37619536290839,5.37619536290839,5.37619536290839,5.37619536290839,5.37619536290839,5.37619536290839,5.37619536290839,5.37619536290839,NA,NA,NA,NA,NA,NA,NA,NA,5.37619536290839,5.37619536290839,5.37619536290839,5.37619536290839,5.37619536290839,5.37619536290839,5.37619536290839,5.37619536290839
C11H12O9S1,6.43647967650522,6.43647967650522,6.43647967650522,6.43647967650522,6.43647967650522,6.43647967650522,6.43647967650522,6.43647967650522,6.43647967650522,NA,NA,NA,NA,NA,NA,NA,NA,6.43647967650522,6.43647967650522,6.43647967650522,6.43647967650522,6.43647967650522,6.43647967650522,6.43647967650522,6.43647967650522
C12H14O9S1,NA,10.9881258465432,10.9881258465432,10.9881258465432,10.9881258465432,10.9881258465432,10.9881258465432,10.9881258465432,10.9881258465432,NA,NA,NA,NA,NA,NA,NA,NA,10.9881258465432,10.9881258465432,10.9881258465432,10.9881258465432,10.9881258465432,10.9881258465432,10.9881258465432,10.9881258465432
C10H12O9S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15676847481798,4.15676847481798,4.15676847481798,4.15676847481798,4.15676847481798,4.15676847481798,4.15676847481798,4.15676847481798
C9H10O8S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88862506467123,6.88862506467123,6.88862506467123,6.88862506467123,6.88862506467123,6.88862506467123,6.88862506467123,6.88862506467123
C10H14O8S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.40704281493825,NA,4.40704281493825,4.40704281493825,4.40704281493825,4.40704281493825,4.40704281493825
C9H12O8S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90407943886335,2.90407943886335,2.90407943886335,2.90407943886335,2.90407943886335,2.90407943886335,2.90407943886335,2.90407943886335
C10H14O9S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67207122106134,1.67207122106134,1.67207122106134,1.67207122106134,1.67207122106134,1.67207122106134,1.67207122106134,1.67207122106134
C12H16O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.81874493351686,4.81874493351686,NA,4.81874493351686,4.81874493351686,4.81874493351686,4.81874493351686
C12H18O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.03771701737282,5.03771701737282,5.03771701737282,5.03771701737282,5.03771701737282,NA,5.03771701737282,5.03771701737282
C11H16O8S1,6.9850613720977,NA,6.9850613720977,6.9850613720977,6.9850613720977,6.9850613720977,6.9850613720977,6.9850613720977,6.9850613720977,NA,NA,NA,NA,NA,NA,NA,NA,6.9850613720977,6.9850613720977,6.9850613720977,6.9850613720977,6.9850613720977,6.9850613720977,6.9850613720977,6.9850613720977
C12H18O8S1,2.97956405211634,2.97956405211634,2.97956405211634,2.97956405211634,2.97956405211634,2.97956405211634,2.97956405211634,2.97956405211634,2.97956405211634,NA,NA,NA,NA,NA,NA,NA,NA,2.97956405211634,2.97956405211634,2.97956405211634,2.97956405211634,2.97956405211634,2.97956405211634,2.97956405211634,2.97956405211634
C12H16O8S1,NA,3.59760483560326,3.59760483560326,3.59760483560326,3.59760483560326,3.59760483560326,3.59760483560326,3.59760483560326,3.59760483560326,NA,NA,NA,NA,NA,NA,NA,NA,3.59760483560326,3.59760483560326,3.59760483560326,3.59760483560326,3.59760483560326,3.59760483560326,3.59760483560326,3.59760483560326
C12H16O9S1,4.32138039095937,4.32138039095937,4.32138039095937,NA,4.32138039095937,NA,NA,4.32138039095937,4.32138039095937,NA,NA,NA,NA,NA,NA,NA,NA,4.32138039095937,4.32138039095937,4.32138039095937,4.32138039095937,4.32138039095937,4.32138039095937,4.32138039095937,4.32138039095937
C12H18O9S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15650813692757,1.15650813692757,1.15650813692757,1.15650813692757,1.15650813692757,1.15650813692757,1.15650813692757,1.15650813692757
C11H12O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26622747863178,2.26622747863178,NA,2.26622747863178,2.26622747863178,2.26622747863178,2.26622747863178
C12H12O10S1,NA,5.60638502485602,NA,5.60638502485602,5.60638502485602,5.60638502485602,5.60638502485602,5.60638502485602,5.60638502485602,NA,NA,NA,NA,NA,NA,NA,NA,5.60638502485602,5.60638502485602,5.60638502485602,5.60638502485602,5.60638502485602,5.60638502485602,5.60638502485602,5.60638502485602
C13H14O10S1,2.92044275551622,2.92044275551622,2.92044275551622,2.92044275551622,2.92044275551622,2.92044275551622,2.92044275551622,2.92044275551622,2.92044275551622,NA,NA,NA,NA,NA,NA,NA,NA,2.92044275551622,2.92044275551622,2.92044275551622,2.92044275551622,2.92044275551622,2.92044275551622,2.92044275551622,2.92044275551622
C13H14O11S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72929066984755,1.72929066984755,1.72929066984755,1.72929066984755,1.72929066984755,1.72929066984755
C11H8O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02069212448586,2.02069212448586,2.02069212448586,2.02069212448586,2.02069212448586,2.02069212448586,2.02069212448586,2.02069212448586
C12H10O10S1,6.30121920882822,6.30121920882822,NA,6.30121920882822,6.30121920882822,6.30121920882822,6.30121920882822,6.30121920882822,6.30121920882822,NA,NA,NA,NA,NA,NA,NA,NA,6.30121920882822,6.30121920882822,6.30121920882822,6.30121920882822,6.30121920882822,6.30121920882822,6.30121920882822,6.30121920882822
C11H10O10S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07686086290392,NA,2.07686086290392,2.07686086290392,2.07686086290392,2.07686086290392,2.07686086290392
C12H6O9S1,NA,3.8136650385177,NA,3.8136650385177,3.8136650385177,3.8136650385177,3.8136650385177,3.8136650385177,3.8136650385177,NA,NA,NA,NA,NA,NA,NA,NA,3.8136650385177,3.8136650385177,3.8136650385177,3.8136650385177,3.8136650385177,3.8136650385177,3.8136650385177,3.8136650385177
C11H6O8S1,NA,5.83779011315524,5.83779011315524,5.83779011315524,5.83779011315524,5.83779011315524,NA,5.83779011315524,5.83779011315524,NA,NA,NA,NA,NA,NA,NA,NA,5.83779011315524,5.83779011315524,5.83779011315524,5.83779011315524,5.83779011315524,5.83779011315524,5.83779011315524,5.83779011315524
C12H8O8S1,4.4498739945036,4.4498739945036,4.4498739945036,4.4498739945036,4.4498739945036,4.4498739945036,4.4498739945036,4.4498739945036,4.4498739945036,NA,NA,NA,NA,NA,NA,NA,NA,4.4498739945036,4.4498739945036,4.4498739945036,4.4498739945036,4.4498739945036,4.4498739945036,4.4498739945036,4.4498739945036
C12H8O9S1,4.4759472684977,4.4759472684977,4.4759472684977,4.4759472684977,4.4759472684977,4.4759472684977,4.4759472684977,4.4759472684977,4.4759472684977,NA,NA,NA,NA,NA,NA,NA,NA,4.4759472684977,4.4759472684977,4.4759472684977,4.4759472684977,4.4759472684977,4.4759472684977,4.4759472684977,4.4759472684977
C12H12O8S1,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035,NA,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035,NA,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035,9.8414421121035
C13H14O8S1,1.70064947630521,1.70064947630521,1.70064947630521,1.70064947630521,1.70064947630521,1.70064947630521,1.70064947630521,1.70064947630521,1.70064947630521,NA,NA,NA,NA,NA,NA,NA,NA,1.70064947630521,1.70064947630521,1.70064947630521,1.70064947630521,1.70064947630521,1.70064947630521,1.70064947630521,1.70064947630521
