,s20230217001,s20230217002,s20230217003,s20230217004,s20230217005,s20230217006,s20230217023,s20230217024,s20230217025,s20230217026,s20230217027,s20230217028,s20230217029,s20230217030,s20230217038,s20230217039,s20230217040,s20230217041,s20230217042,s20230217043,s20230217044,s20230217045,s20230217062,s20230217063,s20230217064,s20230217065,s20230217066,s20230217067,s20230217068,s20230217069,s20230217077,s20230217079,s20230217080,s20230217081,s20230217082,s20230217083,s20230217084,s20230217085,s20230217086,s20230217104,s20230217105,s20230217106,s20230217107,s20230217108,s20230217109,s20230217110,s20230217111
4b2561d9f8e5a8393ef952ca98e173bb,NA,NA,NA,NA,NA,NA,NA,NA,-0.272925227609197,NA,NA,NA,NA,NA,NA,NA,-0.272925227609197,NA,NA,NA,NA,NA,NA,NA,-0.272925227609196,NA,NA,-0.272925227609197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08ea2932484d4eace8288f69c762ac3d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.490950782728538,NA,NA,NA,NA,NA
378ebc49aa43ea5c4d8eec8c50c0bb94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.320461720248867,NA,NA,NA,NA,NA,NA,NA
d38978a0be9d01f541f14792cd0e6b23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.508983013320617,-0.508983013320617,NA,NA,NA,-0.508983013320617,NA
f63ceaa8da7f2bb74e8431d02c6300ef,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.504095647391963,NA,-0.504095647391963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.504095647391963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9a2cf0834a53f720f56338d28534d8c2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.483856502216189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8ac3d513694bd9a751ac5127ef67ad13,NA,NA,NA,NA,NA,NA,NA,-0.42619464893731,NA,-0.42619464893731,-0.42619464893731,-0.42619464893731,-0.42619464893731,-0.42619464893731,NA,NA,NA,NA,NA,-0.42619464893731,NA,-0.426194648937309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42619464893731,NA,NA,NA,NA,NA,-0.42619464893731,NA,NA,NA,NA
c7e06e78f44e9a0e0f7d13acba4f83a0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.514820630885568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469009b438b14e93121847ab6a9c6181,0.0792839679862926,0.0792839679862923,0.0792839679862915,0.0792839679862917,NA,0.0792839679862922,NA,0.0792839679862927,NA,NA,0.0792839679862923,NA,0.0792839679862922,0.0792839679862924,NA,0.0792839679862925,0.0792839679862923,0.0792839679862923,0.0792839679862923,0.0792839679862922,0.0792839679862924,0.079283967986292,0.0792839679862918,NA,0.0792839679862924,NA,0.0792839679862922,0.0792839679862926,0.0792839679862928,0.0792839679862922,0.0792839679862928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8c5d3871c363f713dd8f3b6746a95f22,NA,NA,NA,NA,NA,NA,-0.438977303833654,-0.438977303833654,NA,-0.438977303833654,NA,-0.438977303833654,NA,-0.438977303833654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83cdacdba0c9763061663f099e232751,-0.208296365731128,-0.208296365731128,-0.208296365731128,-0.208296365731128,-0.208296365731129,-0.208296365731128,NA,-0.208296365731128,NA,-0.208296365731128,-0.208296365731128,-0.208296365731128,-0.208296365731128,NA,NA,-0.208296365731128,NA,-0.208296365731128,-0.208296365731128,-0.208296365731128,-0.208296365731128,-0.208296365731128,NA,NA,NA,-0.208296365731128,NA,-0.208296365731128,-0.208296365731128,-0.208296365731128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9df50ebed3df93c3f0c2344e72cebee7,NA,NA,NA,-0.516820517691593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a4d1c3be5a3ea9443b763587f679328d,NA,NA,NA,NA,NA,NA,NA,NA,-0.277578743112803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5adeb012a56a95f94c8a47737f609c95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.527648549511744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b2a83e7866680a6e5eed5ea6bac82be1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.346994898731907,NA,NA,NA,NA,NA,NA,NA,-0.346994898731907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60a0bcdde4531cb1a5b499551bd2ed42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39969343034563,-0.39969343034563,-0.39969343034563,-0.39969343034563,-0.39969343034563,-0.39969343034563,-0.39969343034563,-0.39969343034563,-0.39969343034563,-0.39969343034563,-0.39969343034563,-0.39969343034563,-0.39969343034563,-0.39969343034563,-0.39969343034563,-0.39969343034563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21024b245bd967cca3b67bccdbbe9e0b,NA,NA,NA,-0.302266028131759,-0.302266028131759,-0.302266028131758,NA,NA,NA,-0.302266028131758,-0.302266028131758,-0.302266028131758,NA,NA,NA,-0.302266028131758,-0.302266028131758,-0.302266028131758,-0.302266028131758,-0.302266028131758,-0.302266028131758,NA,NA,NA,-0.302266028131758,-0.302266028131758,-0.302266028131758,-0.302266028131758,-0.302266028131758,-0.302266028131758,-0.302266028131758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7feda45ff882b8aa2bea483c87361d7f,NA,NA,NA,NA,NA,NA,-0.478752085368103,NA,NA,NA,-0.478752085368102,-0.478752085368102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.478752085368102,NA,NA,-0.478752085368102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6cc57ee1983cc91720bbbdf7b527993e,NA,NA,NA,NA,NA,NA,NA,NA,-0.559631836387912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03aaef5fd790cfdecdc79fcf81d61232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.590277425126456,NA,NA,NA,NA,NA,NA,NA,-0.590277425126456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d9f21abd921ac7759616b470206194da,NA,NA,NA,-0.355660409426989,NA,NA,-0.355660409426989,-0.355660409426989,-0.355660409426989,-0.355660409426989,-0.355660409426989,-0.35566040942699,-0.355660409426989,-0.35566040942699,NA,NA,-0.355660409426989,NA,NA,NA,NA,NA,NA,NA,-0.355660409426989,NA,NA,-0.35566040942699,-0.355660409426989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cc01404a0072a21db36995e634abe9c1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.414427602970811,NA,-0.414427602970811,-0.414427602970811,NA,NA,NA,NA,-0.414427602970811,NA,-0.414427602970811,-0.414427602970811,NA,-0.414427602970811,-0.414427602970811,NA
a3edeb10107c55fe7f3f988ab44d18b3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.385991179619245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6df56b846f58ff1af288ce2c72d38554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.505270065994358,NA,NA,NA,NA,NA,-0.505270065994358,NA,-0.505270065994358,-0.505270065994358,-0.505270065994358,NA,NA,-0.505270065994358,NA
1dce63854f2015ae6c45e4652d9a2937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.496738735833692,NA,NA,NA,NA,NA,NA
ffbb4f08e4ed0503f9cfae12675f4f73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.426745665903941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7f89f721fb53850bffff3fe14aee5ae3,NA,NA,NA,NA,NA,NA,NA,NA,-0.290129602407614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5ad3a84d84726acde36d717873bc6dea,NA,NA,NA,NA,NA,NA,-0.00488831790628097,NA,-0.00488831790628102,NA,NA,-0.00488831790628155,NA,NA,NA,-0.00488831790628064,-0.00488831790628156,-0.004888317906281,NA,NA,NA,NA,-0.00488831790628136,NA,-0.00488831790628095,-0.00488831790628131,NA,-0.00488831790628094,-0.00488831790628095,-0.00488831790628094,-0.00488831790628071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717a0c6a0473fc3ad46f32f55caeab36,NA,NA,NA,NA,NA,NA,NA,NA,-0.388670665573779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.388670665573779,-0.38867066557378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1e2dcfa46e99a90a5efb01fbb5d5ae66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.514427831594446,NA,-0.514427831594447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03ce6bbd17401a4405161d001c9239e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.359027820832193,NA,NA,NA,NA,NA,NA,NA,-0.359027820832193,NA,NA,-0.359027820832193,-0.359027820832193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68ed50defbb9fc40d5e5e684d4fe3dd7,NA,NA,NA,NA,NA,NA,-0.0764481364067104,-0.0764481364067107,-0.0764481364067106,-0.0764481364067102,-0.0764481364067103,-0.0764481364067101,-0.0764481364067104,-0.0764481364067105,-0.0764481364067105,-0.0764481364067105,-0.0764481364067102,-0.0764481364067103,-0.0764481364067103,-0.0764481364067103,-0.0764481364067106,-0.0764481364067103,-0.0764481364067106,-0.0764481364067106,-0.0764481364067105,-0.0764481364067104,-0.0764481364067104,-0.0764481364067105,-0.0764481364067103,-0.0764481364067106,-0.076448136406711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad2c2b305e43dd01ff35c5b288070d45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46767951911467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46767951911467,-0.46767951911467,-0.46767951911467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771f69f19f656b1f0dadb6ac8d3c2503,NA,NA,NA,NA,NA,NA,-0.39078130494684,-0.390781304946839,-0.390781304946839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39078130494684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b290ca08180496e3c3ae4f54f125fac2,NA,NA,NA,NA,NA,NA,NA,NA,-0.412803122360146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.412803122360145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6fd376d0c0e3755ec701a6a907d2162e,NA,NA,NA,NA,NA,NA,-0.243475562962453,NA,-0.243475562962453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0a483d4610f21ae0c9ee37cb988b3070,NA,NA,NA,NA,NA,NA,NA,NA,-0.376394830406245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517f4081e0915b14d6d2e1e17ef83b2a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.393466625414032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348b1fedf265421492250e4360b336e5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27839918502112,NA,NA,NA,NA,NA,NA,NA,-0.27839918502112,-0.27839918502112,NA,-0.27839918502112,NA,NA,-0.27839918502112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67410ac667d0e4939e16141f0ec66d77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.288978279883193,-0.288978279883192,NA,NA,-0.288978279883192,-0.288978279883192,NA,-0.288978279883192,-0.288978279883193,NA,-0.288978279883192,NA,-0.288978279883192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1a4ef2e93424f7b429ae74e9f8971eb4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21830616218493,-0.21830616218493,NA,NA,NA,-0.21830616218493,-0.21830616218493,-0.21830616218493,-0.218306162184929,-0.21830616218493,-0.21830616218493,NA,NA,NA,NA,NA,NA,-0.21830616218493,-0.21830616218493,-0.21830616218493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314e9c17cee5f08ee60906d30b6ae302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.447923503932347,-0.447923503932347,NA,NA,NA,NA,NA,NA,NA,NA,-0.447923503932347,NA,-0.447923503932347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eed16f2042c6ca131ad6304e2af23590,NA,NA,NA,NA,NA,NA,NA,NA,-0.466919405263422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7bc5d4d633d3811147325a99e19f23e8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69054570627376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ffe1b49d3853a55dea0f962bfada04d3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66688530112451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c4a4f74093dfebad64c644f668efdfc7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981872021705492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ce13c9937bcc31fbb83e7c674ebbc49c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.42285727313165,NA,NA,NA,NA,NA
643389a13f025ed7c2da777f5e966836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.531792466179141,NA,NA,NA
30f038b8cd389f15759ca72b7bc035cb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.563495544086746,NA,-0.563495544086747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7c99ed625306323b51a862cb54272823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.160657707149121,-0.160657707149121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8da30b0043fdc12c5482af238e49e64f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.809394951527202,NA,NA,NA,NA,-0.809394951527201,NA
78c18bc69a459cf7047abe79af6b585e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.755172949203785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.755172949203785,-0.755172949203784,-0.755172949203784,NA,-0.755172949203785,-0.755172949203785,-0.755172949203784,NA,-0.755172949203785,NA,-0.755172949203785,-0.755172949203785,-0.755172949203785,NA,NA
4eeae7e6ae7d6f28d9260849c83050df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.595393378442573,NA,NA,NA,-0.595393378442573,NA,-0.595393378442573,NA,NA
15bb472f0cb72b2329ee255440e856f9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.724036344515031,NA,-0.724036344515031,NA,-0.724036344515032,NA,-0.724036344515032,-0.724036344515032
469580a4dbf1c9774a2dde92038efb92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882091081403332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882091081403332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3a838894b61375ac7e52e76d037f15c8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00025423550146,-1.00025423550146,NA,NA,-1.00025423550146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f4b7af49aaa8b5c777aa7e683a784a87,-0.63410349823998,-0.63410349823998,-0.63410349823998,-0.63410349823998,-0.634103498239979,-0.634103498239981,NA,-0.63410349823998,NA,-0.63410349823998,-0.63410349823998,-0.63410349823998,NA,-0.63410349823998,NA,-0.63410349823998,-0.63410349823998,-0.63410349823998,NA,-0.63410349823998,-0.634103498239979,-0.63410349823998,-0.63410349823998,-0.63410349823998,-0.63410349823998,NA,-0.63410349823998,NA,-0.63410349823998,-0.63410349823998,NA,NA,-0.63410349823998,NA,-0.63410349823998,-0.63410349823998,-0.63410349823998,-0.63410349823998,-0.63410349823998,NA,NA,-0.634103498239979,-0.63410349823998,-0.63410349823998,-0.63410349823998,NA,NA
de30eb3e78114a97e3048cd495fa3b05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.725958896197069,-0.725958896197069,-0.725958896197069,-0.725958896197069,-0.725958896197069,NA,NA,NA,-0.725958896197069,NA,NA,-0.725958896197068,-0.725958896197069,NA,NA,-0.725958896197069,-0.725958896197068,-0.725958896197069,NA,NA,-0.725958896197069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94b03477742fb36cede27de6e9086707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.633075726218378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
db0b3237ea87eb0333ac4df1c5e98c83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.847805923161621,-0.847805923161621,NA,-0.847805923161622,-0.847805923161623,-0.847805923161621,-0.847805923161622,-0.847805923161621,-0.847805923161621,NA,NA,-0.847805923161621,-0.847805923161622,-0.847805923161621,-0.84780592316162,-0.847805923161621
f72683c5354cf3b8730c31e2c3cf9baf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.761980751775544,NA,NA,NA,-0.761980751775544,NA,NA,-0.761980751775545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9bb8a37e7bf2b347fea118e3833271c9,NA,-0.796594505212263,-0.796594505212263,-0.796594505212263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bd78e6046b8e4e9e76f2909b5034f635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.567911126631296,NA,NA,NA,-0.567911126631295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41ca1c6cd042d2ca57e4523407afb6ac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85569123856297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c7729edb8772d68b7fd858a9221a1ce9,-0.923837598627164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.923837598627164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501ab98fcd685d01c42e27a5bd62a195,NA,NA,NA,NA,NA,-0.659597011574126,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.659597011574125,-0.659597011574126,NA,-0.659597011574125,-0.659597011574126,NA,-0.659597011574125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a5dfb957ccbef9a852aa45e19e9f26f0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.704676214902468,NA,NA,NA,NA,NA,NA,NA,-0.704676214902467,NA,NA,NA,-0.704676214902467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d7e5817dd2276764d10ae914836b1e93,-0.514082011425223,NA,NA,NA,NA,NA,NA,NA,NA,-0.514082011425223,-0.514082011425222,-0.514082011425223,NA,NA,NA,NA,NA,NA,NA,-0.514082011425223,NA,NA,NA,NA,NA,NA,NA,NA,-0.514082011425223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35102ae569270e15e5aa710672852eb1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.733226415824096,-0.733226415824096,-0.733226415824096,-0.733226415824097,NA,-0.733226415824096,NA,NA,NA,-0.733226415824096,NA,-0.733226415824096,NA,NA,NA,NA
134961c5bb6c178815501ed788a1a69f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.545672586907496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
