,s20230217001,s20230217002,s20230217003,s20230217004,s20230217005,s20230217006,s20230217023,s20230217024,s20230217025,s20230217026,s20230217027,s20230217028,s20230217029,s20230217030,s20230217038,s20230217039,s20230217040,s20230217041,s20230217042,s20230217043,s20230217044,s20230217045,s20230217062,s20230217063,s20230217064,s20230217065,s20230217066,s20230217067,s20230217068,s20230217069,s20230217077,s20230217078,s20230217079,s20230217080,s20230217081,s20230217082,s20230217083,s20230217084,s20230217085,s20230217086,s20230217104,s20230217105,s20230217106,s20230217107,s20230217108,s20230217109,s20230217110,s20230217111
C17H21O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11165236792193,NA,1.11165236792193,1.11165236792193,1.11165236792193,NA,NA,NA,1.11165236792193,1.11165236792193,1.11165236792193,1.11165236792193,1.11165236792193,1.11165236792193,1.11165236792193
C17H19O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88376471463117,NA,2.88376471463117,NA,NA,NA,NA,2.88376471463117,NA,2.88376471463117,2.88376471463117,2.88376471463117,2.88376471463117,NA,2.88376471463117,2.88376471463117
C18H23O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66004513213781,3.66004513213781,3.66004513213781,3.66004513213781,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H25O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76827866069174,NA,3.76827866069174,NA,NA,NA,NA,3.76827866069174,NA,3.76827866069174,3.76827866069174,3.76827866069174,3.76827866069174,NA,3.76827866069174,3.76827866069174
C19H23O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12860519063907,NA,4.12860519063907,4.12860519063907,NA,4.12860519063907,NA,NA,4.12860519063907,4.12860519063907,4.12860519063907,4.12860519063907,NA,4.12860519063907,4.12860519063907
C20H25O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22627908824001,NA,3.22627908824001,NA,NA,NA,NA,3.22627908824001,3.22627908824001,3.22627908824001,3.22627908824001,3.22627908824001,3.22627908824001,NA,3.22627908824001,3.22627908824001
C18H19O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95419291764719,NA,3.95419291764719,NA,NA,NA,NA,3.95419291764719,NA,3.95419291764719,3.95419291764719,3.95419291764719,3.95419291764719,NA,3.95419291764719,3.95419291764719
C19H21O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51995145345166,NA,3.51995145345166,NA,NA,NA,NA,3.51995145345166,NA,3.51995145345166,3.51995145345166,3.51995145345166,3.51995145345166,3.51995145345166,3.51995145345166,3.51995145345166
C18H21O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39039065117739,4.39039065117739,4.39039065117739,4.39039065117739,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H23O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99073256957149,NA,NA
C21H25O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60423627108501,NA,2.60423627108501,2.60423627108501,NA,2.60423627108501,2.60423627108501,2.60423627108501,NA,2.60423627108501,2.60423627108501,2.60423627108501,2.60423627108501,2.60423627108501,2.60423627108501,2.60423627108501
C20H21O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0906617093998,3.0906617093998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0906617093998,3.0906617093998,NA,3.0906617093998,NA,3.0906617093998,3.0906617093998,3.0906617093998,NA,NA,NA,NA,NA,NA,NA,3.0906617093998,NA,NA
C20H21O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85796686601462,NA,3.85796686601462,NA,NA,NA,NA,3.85796686601462,NA,3.85796686601462,3.85796686601462,3.85796686601462,3.85796686601462,3.85796686601462,3.85796686601462,3.85796686601462
C18H17O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03971501117542,6.03971501117542,6.03971501117542,6.03971501117542,NA,6.03971501117542,6.03971501117542
C20H19O16P1,NA,NA,NA,NA,NA,NA,1.22857379042083,1.22857379042083,1.22857379042083,NA,NA,1.22857379042083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H17O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18087699163679,NA,5.18087699163679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18087699163679,5.18087699163679,5.18087699163679,5.18087699163679,NA,5.18087699163679,5.18087699163679
C21H21O16P1,NA,NA,NA,NA,NA,NA,3.08173374859855,3.08173374859855,3.08173374859855,3.08173374859855,NA,3.08173374859855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08173374859855,3.08173374859855,3.08173374859855,3.08173374859855,NA,3.08173374859855,3.08173374859855
C22H21O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66339279374408,2.66339279374408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H17O16P1,NA,NA,NA,NA,NA,NA,3.23925929772276,3.23925929772276,3.23925929772276,NA,NA,3.23925929772276,3.23925929772276,3.23925929772276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23925929772276,3.23925929772276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C21H19O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85401814510175,1.85401814510175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85401814510175,1.85401814510175,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85401814510175,1.85401814510175,1.85401814510175,1.85401814510175,NA,1.85401814510175,1.85401814510175
C17H15O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7272657291166,1.7272657291166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H17O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32922176615502,2.32922176615502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32922176615502,2.32922176615502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C17H17O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23751592165963,4.23751592165963,4.23751592165963,4.23751592165963,NA,4.23751592165963,4.23751592165963
C16H17O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.26905811917623,NA,7.26905811917623,NA,NA,NA,NA,7.26905811917623,NA,7.26905811917623,7.26905811917623,7.26905811917623,7.26905811917623,NA,7.26905811917623,7.26905811917623
C29H39O17P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.21133157846177,7.21133157846177,7.21133157846177,NA,7.21133157846177,7.21133157846177,7.21133157846177
C28H39O13P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.13222351978203,5.13222351978203,5.13222351978203,5.13222351978203,5.13222351978203,5.13222351978203,5.13222351978203,5.13222351978203,5.13222351978203,5.13222351978203,5.13222351978203,5.13222351978203,5.13222351978203,5.13222351978203,5.13222351978203,5.13222351978203
C29H41O13P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66370628907099,NA,2.66370628907099,2.66370628907099,2.66370628907099,NA,2.66370628907099,2.66370628907099,NA,2.66370628907099,2.66370628907099,2.66370628907099,2.66370628907099,2.66370628907099,2.66370628907099,2.66370628907099
C28H41O13P1,2.86303780796854,2.86303780796854,NA,2.86303780796854,2.86303780796854,2.86303780796854,2.86303780796854,2.86303780796854,2.86303780796854,2.86303780796854,NA,2.86303780796854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86303780796854,2.86303780796854,2.86303780796854,2.86303780796854,2.86303780796854,2.86303780796854,2.86303780796854,2.86303780796854,NA,2.86303780796854,2.86303780796854,2.86303780796854,2.86303780796854,2.86303780796854,2.86303780796854,2.86303780796854
C29H41O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28425278462837,NA,2.28425278462837,2.28425278462837,NA,2.28425278462837,NA,NA,2.28425278462837,2.28425278462837,2.28425278462837,2.28425278462837,NA,2.28425278462837,2.28425278462837
C29H41O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3084538831627,1.3084538831627,1.3084538831627,1.3084538831627,1.3084538831627,1.3084538831627,1.3084538831627,1.3084538831627,NA,1.3084538831627,1.3084538831627,1.3084538831627,1.3084538831627,1.3084538831627,1.3084538831627,1.3084538831627
C30H41O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3560969244647,2.3560969244647,2.3560969244647,2.3560969244647,2.3560969244647,2.3560969244647,2.3560969244647
C27H37O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21277300149179,NA,2.21277300149179,2.21277300149179,2.21277300149179,2.21277300149179,NA,NA,2.21277300149179,2.21277300149179,2.21277300149179,2.21277300149179,2.21277300149179,2.21277300149179,2.21277300149179
C28H39O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52202553669651,1.52202553669651,1.52202553669651,1.52202553669651,1.52202553669651,1.52202553669651,1.52202553669651,1.52202553669651,NA,1.52202553669651,1.52202553669651,NA,1.52202553669651,1.52202553669651,1.52202553669651,1.52202553669651
C28H37O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28547703007044,2.28547703007044,2.28547703007044,2.28547703007044,2.28547703007044,2.28547703007044
C29H39O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6276380740812,NA,2.6276380740812,2.6276380740812,2.6276380740812,2.6276380740812,NA,NA,2.6276380740812,2.6276380740812,NA,2.6276380740812,2.6276380740812,2.6276380740812,2.6276380740812
C28H39O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49767721562059,2.49767721562059,2.49767721562059,2.49767721562059,2.49767721562059,2.49767721562059,2.49767721562059,2.49767721562059,NA,2.49767721562059,2.49767721562059,2.49767721562059,2.49767721562059,2.49767721562059,2.49767721562059,2.49767721562059
C27H37O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61017473274376,4.61017473274376,4.61017473274376,4.61017473274376,4.61017473274376,4.61017473274376,4.61017473274376,4.61017473274376,NA,4.61017473274376,4.61017473274376,4.61017473274376,4.61017473274376,4.61017473274376,4.61017473274376,4.61017473274376
C28H35O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3108746967182,NA,1.3108746967182,NA,NA,NA,NA,1.3108746967182,NA,NA,NA,NA,NA,1.3108746967182,NA,NA
C29H37O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63078419233502,1.63078419233502,1.63078419233502,1.63078419233502,1.63078419233502,1.63078419233502,1.63078419233502
C26H33O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91108878592658,NA,2.91108878592658,2.91108878592658,2.91108878592658,2.91108878592658,NA,NA,NA,NA,NA,NA,2.91108878592658,NA,NA
C27H35O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48009280294816,3.48009280294816,3.48009280294816,3.48009280294816,NA,NA,3.48009280294816,3.48009280294816,NA,3.48009280294816,3.48009280294816,3.48009280294816,3.48009280294816
C28H35O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24012760096615,1.24012760096615,1.24012760096615,1.24012760096615,1.24012760096615,1.24012760096615
C28H37O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.38294475612523,6.38294475612523,6.38294475612523,6.38294475612523,6.38294475612523,6.38294475612523,6.38294475612523,6.38294475612523,NA,6.38294475612523,6.38294475612523,6.38294475612523,6.38294475612523,6.38294475612523,6.38294475612523,6.38294475612523
C29H37O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5577850591095,NA,3.5577850591095,NA,NA,NA,NA,3.5577850591095,NA,NA,NA,NA,NA,3.5577850591095,NA,NA
C23H31O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0793086542569,5.0793086542569,5.0793086542569,5.0793086542569,NA,NA,5.0793086542569,5.0793086542569,5.0793086542569,5.0793086542569,NA,5.0793086542569,5.0793086542569
C24H31O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74528189824407,NA,2.74528189824407,2.74528189824407,2.74528189824407,2.74528189824407,NA,NA,NA,NA,NA,NA,2.74528189824407,NA,NA
C23H29O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68747038997866,NA,2.68747038997866,2.68747038997866,NA,NA,NA,NA,2.68747038997866,2.68747038997866,2.68747038997866,2.68747038997866,2.68747038997866,2.68747038997866,2.68747038997866
C22H27O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.732180577379452,0.732180577379452,NA,0.732180577379452,0.732180577379452,0.732180577379452,0.732180577379452
C22H27O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58005356611538,2.58005356611538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58005356611538,NA,2.58005356611538,2.58005356611538,2.58005356611538,2.58005356611538,NA,2.58005356611538,NA,NA,NA,NA,2.58005356611538,NA,NA
C24H29O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.833006490958,4.833006490958,4.833006490958,4.833006490958,NA,NA,4.833006490958,4.833006490958,4.833006490958,4.833006490958,4.833006490958,4.833006490958,4.833006490958
C23H27O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.40809231302198,NA,4.40809231302198,NA,NA,NA,NA,4.40809231302198,NA,4.40809231302198,4.40809231302198,4.40809231302198,4.40809231302198,4.40809231302198,4.40809231302198,4.40809231302198
C21H27O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72920907517339,2.72920907517339,2.72920907517339,2.72920907517339,2.72920907517339,2.72920907517339,2.72920907517339,2.72920907517339,2.72920907517339,2.72920907517339,2.72920907517339,2.72920907517339,2.72920907517339,NA,2.72920907517339,2.72920907517339
C22H29O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80450135781312,NA,1.80450135781312,1.80450135781312,NA,1.80450135781312,NA,NA,1.80450135781312,1.80450135781312,1.80450135781312,1.80450135781312,NA,1.80450135781312,1.80450135781312
C21H23O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38015423459734,3.38015423459734,3.38015423459734,3.38015423459734,NA,3.38015423459734,NA,3.38015423459734,NA,3.38015423459734,3.38015423459734,3.38015423459734,3.38015423459734,3.38015423459734,3.38015423459734,3.38015423459734
C22H25O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15844681163362,2.15844681163362,2.15844681163362,2.15844681163362,2.15844681163362,NA,2.15844681163362
C22H23O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2639436606647,1.2639436606647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2639436606647,1.2639436606647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C26H33O17P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11574125723859,NA,2.11574125723859,NA,NA,NA,NA,2.11574125723859,NA,NA,NA,NA,NA,NA,NA,NA
C27H35O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56499767269885,NA,1.56499767269885,1.56499767269885,NA,NA,1.56499767269885,1.56499767269885,1.56499767269885,1.56499767269885,1.56499767269885,1.56499767269885,1.56499767269885
C25H33O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37790075328796,NA,5.37790075328796,NA,NA,5.37790075328796,NA,NA,5.37790075328796,5.37790075328796,5.37790075328796,5.37790075328796,5.37790075328796,5.37790075328796,5.37790075328796
C24H33O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48489680977986,2.48489680977986,2.48489680977986,2.48489680977986,2.48489680977986,NA,2.48489680977986,2.48489680977986,NA,2.48489680977986,2.48489680977986,2.48489680977986,2.48489680977986,NA,2.48489680977986,2.48489680977986
C24H35O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07556463572176,2.07556463572176,2.07556463572176,2.07556463572176,NA,NA,2.07556463572176,2.07556463572176,NA,2.07556463572176,2.07556463572176,2.07556463572176,2.07556463572176,NA,2.07556463572176,2.07556463572176
C27H37O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16481537277347,NA,5.16481537277347,5.16481537277347,5.16481537277347,5.16481537277347,NA,NA,5.16481537277347,5.16481537277347,5.16481537277347,5.16481537277347,NA,5.16481537277347,5.16481537277347
C27H39O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24449838156787,1.24449838156787,1.24449838156787,NA,NA,1.24449838156787,1.24449838156787,1.24449838156787,NA,NA,NA,NA,NA,NA,NA,NA
C27H39O13P1,-19.0700692445589,-19.7269913714248,-16.9360125483349,-15.3378264325287,-17.028594112442,-19.9122772332332,-18.3445597641662,-18.082890720326,-18.3993098400953,-17.7651717229311,-18.8529017754909,-17.9986768823944,-17.319666002683,-16.534838495926,-18.9514960488613,-15.5612325711297,-18.6256305793835,-18.2763332795625,-16.5639268125565,-15.0309506094772,-15.9957696845988,-16.8362777243514,-17.659250164866,-16.8524806406381,-16.6905699624622,-17.2314046684851,-17.5146611499418,-16.6559827699592,-17.2385969886595,-16.5648193583062,-18.5019031046175,-16.2952031337219,-16.6541463518887,-17.7830722951333,-18.1051810115357,-17.2544889155766,-18.4107716439307,-18.6478428780875,-17.0986911157123,-17.3239755713372,-19.0104330158581,-17.8614057801655,-15.2166216886714,-15.1326801859172,-18.1254794913112,-16.7977920576935,-16.1562088009984,-16.8526273462365
C23H31O14P1,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,NA,NA,NA,NA,NA,NA,NA,NA,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073,3.42958734065073
C23H31O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0403316485000217,NA,0.0403316485000217,0.0403316485000217,0.0403316485000217,0.0403316485000217,NA,NA,NA,NA,NA,NA,0.0403316485000217,NA,NA
C23H29O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0795283015662315,NA,0.0795283015662315,0.0795283015662315,0.0795283015662315,0.0795283015662315,NA,0.0795283015662315,NA,NA,NA,NA,0.0795283015662315,NA,NA
