,s20230217007,s20230217008,s20230217009,s20230217010,s20230217011,s20230217012,s20230217013,s20230217031,s20230217032,s20230217033,s20230217035,s20230217036,s20230217037,s20230217046,s20230217047,s20230217048,s20230217049,s20230217050,s20230217051,s20230217052,s20230217053,s20230217070,s20230217071,s20230217072,s20230217073,s20230217074,s20230217075,s20230217076,s20230217087,s20230217088,s20230217089,s20230217090,s20230217091,s20230217092,s20230217093,s20230217094,s20230217112,s20230217113,s20230217114,s20230217115,s20230217116,s20230217118,s20230217119
C20H13O7N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17249242802675,4.17249242802675,4.17249242802675,NA,NA,4.17249242802675,4.17249242802675,4.17249242802675,4.17249242802675,4.17249242802675,4.17249242802675,4.17249242802675,4.17249242802675,NA
C22H13O7N2P1,5.00370876481562,NA,NA,NA,NA,5.00370876481562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H23O7N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83283164635645,4.83283164635645,4.83283164635645,NA,NA
C16H23O8N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26767231745989,4.26767231745989,4.26767231745989,NA,NA
C12H7O1N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.94323655615507
C13H7O1N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.50002550441381,NA,NA,NA,3.50002550441381,3.50002550441381,NA,NA,NA,NA,NA,NA,NA,NA,3.50002550441381
C13H7O2N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1976890488676,NA,NA,NA,NA,7.1976890488676,NA,NA,NA,NA,NA,NA,NA,NA,7.1976890488676
C14H9O3N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.38245496007963,5.38245496007963,NA,NA,5.38245496007963
C14H9O2N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.40504220352139,6.40504220352139,6.40504220352139,6.40504220352139,6.40504220352139,6.40504220352139,6.40504220352139,6.40504220352139,6.40504220352139,6.40504220352139,NA,NA,6.40504220352139,6.40504220352139,6.40504220352139
C15H9O2N2P1,4.12808995279106,NA,NA,NA,NA,4.12808995279106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12808995279106,NA,4.12808995279106,4.12808995279106,4.12808995279106,4.12808995279106,4.12808995279106,4.12808995279106,4.12808995279106,4.12808995279106,NA,NA,4.12808995279106,4.12808995279106,4.12808995279106
C15H9O3N2P1,NA,4.11008500154467,4.11008500154467,4.11008500154467,4.11008500154467,4.11008500154467,4.11008500154467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11008500154467,4.11008500154467,4.11008500154467,4.11008500154467,4.11008500154467,4.11008500154467,4.11008500154467,4.11008500154467,4.11008500154467,4.11008500154467,NA,NA,4.11008500154467,NA,4.11008500154467
C14H7O2N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75592744839168,NA,NA,NA,2.75592744839168,2.75592744839168,NA,NA,NA,NA,NA,NA,NA,NA,2.75592744839168
C15H7O2N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.20553824994423,NA,NA,NA,3.20553824994423,3.20553824994423,NA,NA,NA,NA,NA,NA,NA,NA,NA
C14H7O3N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31866464164037,NA,NA,NA,NA,4.31866464164037,NA,NA,NA,NA,4.31866464164037,4.31866464164037,NA,NA,4.31866464164037
C15H7O3N2P1,2.42770076348531,NA,NA,NA,2.42770076348531,2.42770076348531,NA,2.42770076348531,NA,NA,2.42770076348531,2.42770076348531,2.42770076348531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42770076348531,NA,NA,NA,2.42770076348531,2.42770076348531,NA,NA,NA,NA,NA,NA,NA,NA,2.42770076348531
C16H7O2N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78434000764493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H5O3N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86526449090895,3.86526449090895,NA,NA,NA,3.86526449090895,NA
C17H7O3N2P1,NA,NA,NA,NA,NA,NA,NA,3.13240660300556,3.13240660300556,3.13240660300556,3.13240660300556,3.13240660300556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H7O3N2P1,4.56903698597395,NA,NA,NA,4.56903698597395,4.56903698597395,NA,4.56903698597395,NA,4.56903698597395,4.56903698597395,4.56903698597395,4.56903698597395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56903698597395,NA,NA,NA,4.56903698597395,4.56903698597395,NA,NA,NA,NA,NA,NA,NA,NA,NA
C17H9O3N2P1,4.36498127567656,NA,NA,NA,4.36498127567656,4.36498127567656,NA,4.36498127567656,4.36498127567656,4.36498127567656,4.36498127567656,4.36498127567656,4.36498127567656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36498127567656,NA,NA,NA,4.36498127567656,4.36498127567656,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H9O3N2P1,9.6473897113998,NA,NA,NA,9.6473897113998,9.6473897113998,NA,9.6473897113998,9.6473897113998,9.6473897113998,9.6473897113998,9.6473897113998,9.6473897113998,9.6473897113998,9.6473897113998,9.6473897113998,NA,9.6473897113998,9.6473897113998,9.6473897113998,NA,NA,NA,NA,NA,NA,NA,NA,9.6473897113998,NA,NA,NA,9.6473897113998,9.6473897113998,NA,NA,NA,NA,9.6473897113998,9.6473897113998,NA,NA,9.6473897113998
C17H11O3N2P1,NA,3.17484769456772,3.17484769456772,3.17484769456772,NA,NA,3.17484769456772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17484769456772,3.17484769456772,3.17484769456772,3.17484769456772,3.17484769456772,3.17484769456772,3.17484769456772,3.17484769456772,NA,NA,NA,NA,NA,NA,NA
C16H9O2N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24141749436969,3.24141749436969,NA,NA,NA,NA,NA,NA,NA,NA,NA
C14H9O4N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.58313865069685,7.58313865069685,NA,NA,NA
C15H7O4N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06807492490611,4.06807492490611,NA,NA,NA
C16H7O4N2P1,NA,NA,NA,NA,NA,1.74085831532834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74085831532834,NA,NA,NA,NA,1.74085831532834,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H9O5N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8634507972253,4.8634507972253,4.8634507972253,4.8634507972253,4.8634507972253,4.8634507972253,4.8634507972253,4.8634507972253,4.8634507972253,4.8634507972253,NA,NA,4.8634507972253,4.8634507972253,4.8634507972253
C15H9O4N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.31587655228564,NA,NA,NA,NA,6.31587655228564,NA,NA,NA,NA,6.31587655228564,6.31587655228564,NA,NA,6.31587655228564
C16H11O4N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.30450152792362,NA,NA,NA,NA,6.30450152792362,NA,NA,NA,NA,NA,NA,NA,NA,6.30450152792362
C17H9O4N2P1,6.50245832428396,NA,NA,NA,6.50245832428396,6.50245832428396,NA,6.50245832428396,6.50245832428396,6.50245832428396,6.50245832428396,6.50245832428396,6.50245832428396,6.50245832428396,6.50245832428396,6.50245832428396,6.50245832428396,NA,6.50245832428396,6.50245832428396,NA,NA,NA,NA,NA,NA,NA,NA,6.50245832428396,NA,NA,NA,6.50245832428396,6.50245832428396,NA,NA,NA,NA,NA,NA,NA,NA,6.50245832428396
C16H9O4N2P1,2.93569936039902,NA,NA,NA,2.93569936039902,2.93569936039902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93569936039902,2.93569936039902,2.93569936039902,2.93569936039902,2.93569936039902,2.93569936039902,2.93569936039902,2.93569936039902,2.93569936039902,2.93569936039902,NA,NA,2.93569936039902,2.93569936039902,2.93569936039902
C17H11O4N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.10669269351376,NA,NA,NA,5.10669269351376,5.10669269351376,NA,NA,NA,NA,5.10669269351376,5.10669269351376,NA,NA,NA
C16H11O3N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38369924210978,2.38369924210978,NA,NA,NA,2.38369924210978,NA
C17H13O3N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.94389699916129,5.94389699916129,NA,NA,NA
C16H13O2N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46112325489176,NA,NA,NA
C26H38O20N2S1,NA,27.1365618568764,27.1365618568764,27.1365618568764,NA,NA,27.1365618568764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C32H46O11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.69082883542688,NA,6.69082883542688,NA,NA
C31H42O16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98098699212199,4.98098699212199,4.98098699212199,4.98098699212199,4.98098699212199,4.98098699212199,4.98098699212199,4.98098699212199,NA,NA,4.98098699212199,4.98098699212199,NA
C32H46O16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8170008102288,NA,NA,NA,NA
C33H48O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76337334091443,1.76337334091443,NA,NA,1.76337334091443,1.76337334091443,NA,NA,1.76337334091443,NA,NA,NA,NA
C32H46O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65417271746425,1.65417271746425,NA,NA,1.65417271746425,1.65417271746425,NA,NA,1.65417271746425,NA,NA,NA,NA
C31H42O14,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,NA,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188,4.91849102695188
C31H42O15,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504,3.74855542805504
C33H44O16,1.51709084475792,1.51709084475792,1.51709084475792,1.51709084475792,1.51709084475792,NA,1.51709084475792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51709084475792,1.51709084475792,1.51709084475792,1.51709084475792,1.51709084475792,1.51709084475792,NA,NA,1.51709084475792,1.51709084475792,NA,NA,NA
C32H42O16,2.20599903430832,NA,NA,NA,2.20599903430832,2.20599903430832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20599903430832,2.20599903430832,NA,NA,NA,NA,NA,NA,NA,NA,2.20599903430832
C33H44O14,NA,NA,1.97876368916307,1.97876368916307,1.97876368916307,1.97876368916307,1.97876368916307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97876368916307,1.97876368916307,1.97876368916307,1.97876368916307,1.97876368916307,1.97876368916307,NA,NA,1.97876368916307,1.97876368916307,1.97876368916307,NA,NA
C32H42O14,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014,2.19841453937014
C32H42O15,2.07188088952731,2.07188088952731,2.07188088952731,2.07188088952731,2.07188088952731,2.07188088952731,2.07188088952731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07188088952731,2.07188088952731,2.07188088952731,2.07188088952731,2.07188088952731,2.07188088952731,2.07188088952731,2.07188088952731,2.07188088952731,NA,2.07188088952731,2.07188088952731,2.07188088952731
C33H44O15,1.832625769645,1.832625769645,1.832625769645,1.832625769645,1.832625769645,NA,1.832625769645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.832625769645,1.832625769645,1.832625769645,1.832625769645,1.832625769645,1.832625769645,NA,NA,NA,NA,NA,NA,NA
C32H44O14,1.7688372146421,1.7688372146421,1.7688372146421,1.7688372146421,1.7688372146421,1.7688372146421,1.7688372146421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7688372146421,1.7688372146421,1.7688372146421,1.7688372146421,1.7688372146421,1.7688372146421,1.7688372146421,1.7688372146421,NA,NA,1.7688372146421,1.7688372146421,1.7688372146421,NA,NA
C33H46O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13192888352053,1.13192888352053,1.13192888352053,NA,NA
C32H44O15,NA,2.38507364471279,2.38507364471279,2.38507364471279,NA,NA,2.38507364471279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38507364471279,2.38507364471279,2.38507364471279,2.38507364471279,2.38507364471279,2.38507364471279,2.38507364471279,2.38507364471279,2.38507364471279,NA,2.38507364471279,2.38507364471279,NA
C33H46O15,NA,2.72312677739751,2.72312677739751,2.72312677739751,NA,NA,2.72312677739751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72312677739751,2.72312677739751,2.72312677739751,NA,NA,2.72312677739751,2.72312677739751,2.72312677739751,2.72312677739751,NA,NA,2.72312677739751,2.72312677739751,NA
C36H46O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9115978493339,1.9115978493339,NA,NA,1.9115978493339,1.9115978493339,NA,NA,1.9115978493339,1.9115978493339,NA,NA,NA
C37H48O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28987588345352,1.28987588345352,NA,NA,1.28987588345352,1.28987588345352,NA,NA,NA,NA,NA,NA,NA
C35H46O15,NA,6.11859380363584,6.11859380363584,6.11859380363584,NA,NA,6.11859380363584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.11859380363584,6.11859380363584,6.11859380363584,6.11859380363584,6.11859380363584,6.11859380363584,6.11859380363584,6.11859380363584,6.11859380363584,6.11859380363584,6.11859380363584,NA,6.11859380363584,6.11859380363584,NA
C34H46O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35033835696741,3.35033835696741,3.35033835696741,NA,NA
C34H46O14,2.33990119923491,NA,2.33990119923491,2.33990119923491,2.33990119923491,2.33990119923491,2.33990119923491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33990119923491,2.33990119923491,2.33990119923491,NA,NA
C35H48O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17082735482578,3.17082735482578,3.17082735482578,NA,NA,3.17082735482578,3.17082735482578,NA,NA,3.17082735482578,3.17082735482578,NA,NA,NA
C34H46O13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46971339219684,NA,NA,NA,NA
C36H48O16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21463571373152,4.21463571373152,NA,NA,4.21463571373152,4.21463571373152,NA,NA,NA,NA,NA,NA,NA
C35H46O16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91063579573158,1.91063579573158,NA,NA,1.91063579573158,1.91063579573158,NA,NA,1.91063579573158,1.91063579573158,NA,NA,NA
C34H46O16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23630578390597,3.23630578390597,NA,NA,3.23630578390597,3.23630578390597,3.23630578390597,3.23630578390597,NA,NA,NA,3.23630578390597,NA
C35H46O17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83091692513379,3.83091692513379,3.83091692513379,3.83091692513379,3.83091692513379,3.83091692513379,NA,NA,NA,NA,NA,NA,NA
C36H48O17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.19295399531018,8.19295399531018,NA,NA,8.19295399531018,8.19295399531018,NA,NA,8.19295399531018,8.19295399531018,NA,NA,NA
C32H36O13,1.65261976539718,1.65261976539718,1.65261976539718,1.65261976539718,1.65261976539718,1.65261976539718,1.65261976539718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65261976539718,1.65261976539718,1.65261976539718,NA,NA,1.65261976539718,1.65261976539718,1.65261976539718,1.65261976539718,NA,NA,1.65261976539718,1.65261976539718,NA
C33H38O13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593619961012092,0.593619961012092,0.593619961012092,NA,NA
C32H38O12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.71210210071488,NA,4.71210210071488,NA,NA
C32H40O12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56219577803943,NA,1.56219577803943,NA,NA
C34H40O15,NA,1.60575514961989,1.60575514961989,1.60575514961989,1.60575514961989,1.60575514961989,1.60575514961989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60575514961989,NA,1.60575514961989,1.60575514961989,1.60575514961989,1.60575514961989,1.60575514961989,1.60575514961989,1.60575514961989,1.60575514961989,1.60575514961989,1.60575514961989,NA,1.60575514961989,NA
C34H36O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.758740465078611,0.758740465078611,0.758740465078611,NA,NA,0.758740465078611,0.758740465078611,0.758740465078611,0.758740465078611,0.758740465078611,0.758740465078611,NA,0.758740465078611,NA
C34H38O15,NA,2.31115714520036,2.31115714520036,2.31115714520036,NA,NA,2.31115714520036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31115714520036,NA,NA,NA,2.31115714520036,2.31115714520036,NA
C35H40O15,NA,1.06762732838841,1.06762732838841,1.06762732838841,NA,NA,1.06762732838841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06762732838841,1.06762732838841,1.06762732838841,1.06762732838841,1.06762732838841,1.06762732838841,NA,NA,1.06762732838841,NA,NA,NA,NA
C35H42O15,NA,3.66131938364314,3.66131938364314,3.66131938364314,NA,NA,3.66131938364314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66131938364314,3.66131938364314,3.66131938364314,3.66131938364314,3.66131938364314,3.66131938364314,3.66131938364314,3.66131938364314,3.66131938364314,3.66131938364314,3.66131938364314,3.66131938364314,NA
C35H42O16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720587340491858,0.720587340491858,0.720587340491858,0.720587340491858,0.720587340491858,0.720587340491858,NA,NA,0.720587340491858,NA,0.720587340491858,NA,NA
C36H44O16,NA,0.451543350987591,0.451543350987591,0.451543350987591,NA,NA,0.451543350987591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451543350987591,0.451543350987591,0.451543350987591,0.451543350987591,0.451543350987591,0.451543350987591,NA,NA,0.451543350987591,0.451543350987591,NA,NA,NA
