,s20230901001,s20230901002,s20230901003,s20230901004,s20230901005,s20230901006,s20230901007,s20230901008,s20230901009,s20230901034,s20230901035,s20230901036,s20230901037,s20230901038,s20230901039,s20230901040,s20230901041,s20230901042,s20230901061,s20230901062,s20230901063,s20230901064,s20230901065,s20230901066,s20230901067,s20230901068,s20230901069
C21H22O17,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891,NA,NA,-0.814588937861891,-0.814588937861891,-0.814588937861891,-0.814588937861891
C22H24O17,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,NA,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624,-0.632657819623624
C22H22O17,-14.3935328545782,-12.9498654820345,-13.0761833313783,-13.7768674939646,-11.8620372640055,-11.9593426423286,-12.0469178326684,-13.6487023731546,-11.9831885673484,-14.7628014185811,-13.771663817208,-13.5619078582315,-13.0307427878019,-12.1814059234705,-13.5279167024241,-12.8256111258574,-13.5801613215277,-14.2525341965835,-12.7364567115158,-14.0369519543374,-13.4823026010908,-14.6086434884521,-12.4868358468813,-13.2997316701438,-12.0813090472186,-13.4173003532587,-14.1152261384108
C23H24O17,-12.1987152498627,-12.7485671273045,-11.8003748702912,-12.9082679350212,-11.9488822440533,-13.4548324953591,-11.6115578983994,-13.1766139859932,-12.7318242703225,-12.9515614387883,-11.2855108560991,-13.3348903823432,-14.4770780988521,-13.4121436230948,-13.2227195829091,-13.4698894928438,-12.3604341141345,-12.974947049804,-13.0168010888523,-13.3031355865112,-13.1069827620026,-11.4661361990505,-11.7996746568315,-13.3271982345361,-11.4480529052425,-12.292465003948,-12.1914190702636
C21H22O18,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988,NA,NA,-0.294160721847988,-0.294160721847988,-0.294160721847988,-0.294160721847988
C22H24O18,NA,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164,NA,NA,-0.446351945689164,-0.446351945689164,-0.446351945689164,-0.446351945689164
C22H22O18,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416,NA,NA,-0.359154201761416,-0.359154201761416,-0.359154201761416,-0.359154201761416
C23H24O18,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628,NA,NA,-0.508199026395628,-0.508199026395628,-0.508199026395628,-0.508199026395628
C18H16O16,-14.0305146240879,-13.8759179429014,-12.8386215030883,-12.0533962304179,-13.7762253801438,-14.499195556296,-13.1751883709232,-13.1203395505821,-13.0251192287022,-10.963753378561,-13.9422254899231,-12.7324568673305,-12.3413779788747,-12.8065583290848,-12.8805066401081,-13.194135028597,-12.6082375908989,-13.3183504563096,-11.6743746813383,-13.5197050431974,-13.5114987672715,-12.5602104077588,-12.1747155947504,-13.7367078927685,-14.6928814507065,-12.0353675561409,-13.1253801031729
C19H18O16,-12.8728264761121,-12.1079608033422,-11.8904650847694,-11.9520771422805,-13.7045172050129,-12.8699184425156,-14.6512730718433,-11.9633422263657,-12.04556849871,-11.0827979171709,-12.2460403059286,-12.8372691490218,-11.4639431759412,-13.2961000901971,-13.6619990459605,-12.4610612769036,-13.9673295483737,-12.9529362444131,-12.8850294885057,-12.2210313112984,-12.979354146207,-12.5438489187197,-13.9367934204824,-12.2898801001311,-13.7936053039973,-12.8217963997666,-11.3314170262962
C19H16O16,-13.1246959892661,-12.6956780782222,-13.0572985947025,-12.8178543040101,-13.2865261613575,-12.4979623382494,-12.3876802505336,-13.6231043753559,-14.7898113853633,-13.2547102771737,-12.657979000978,-13.0609056888538,-13.4004292965568,-13.145072193682,-11.5384395055557,-13.2971171623857,-11.9675073779246,-13.4414346229998,-14.3928471927544,-13.0435214745839,-13.7877706995146,-11.9954892640081,-13.5179460898978,-12.7570858585966,-12.6768741163563,-11.8503974167063,-13.8914194105936
C20H18O16,-12.6234070962686,-12.975207750939,-14.5257077175495,-13.3448766111305,-12.0507396787547,-13.6617604052519,-14.3990802675701,-12.2420735724688,-12.4041404344846,-13.047904063081,-13.9811159256864,-13.1471577157315,-12.8140466653513,-13.1585793934879,-14.3406815405113,-12.7490093567664,-11.3838202965866,-15.0846850217662,-13.3700111107337,-13.6280965333268,-13.8187066906484,-11.7394625445212,-12.7316281568819,-12.1360958659524,-13.3544195080919,-11.7061281151041,-11.6069576256733
C18H16O17,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,NA,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573,NA,NA,-0.723376877539573,-0.723376877539573,-0.723376877539573,-0.723376877539573
C19H18O17,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878,NA,NA,-0.4000956189878,-0.4000956189878,-0.4000956189878,-0.4000956189878
C19H16O17,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,NA,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434,-0.819326498378434
C20H18O17,-12.1398218191501,-10.8082628779956,-12.4603931623643,-13.6593965248852,-14.6559540704845,-11.6089192326757,-13.642002209381,-13.8468983320744,-13.294601433987,-11.3940088270276,-13.2123948967839,-12.1738564295909,-12.7484364475322,-13.6980586816869,-12.7543952718297,-13.5375848965851,-11.6877863049853,-12.0203794081994,-12.5520270867263,-11.5187467905599,-11.9638181590491,-14.9768423769082,-12.8231116644707,-14.5819067989563,-13.0697783270099,-12.6115362999548,-13.4270880168075
C20H18O18,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022,NA,NA,-0.513725552889022,-0.513725552889022,-0.513725552889022,-0.513725552889022
C20H22O18,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.131021546224367,-0.131021546224367,-0.131021546224367,-0.131021546224367,-0.131021546224367,-0.131021546224367,NA,NA,-0.131021546224367,NA,NA,NA,NA,NA,NA,NA,NA,NA
C21H24O18,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0123159319631703,-0.0123159319631703,-0.0123159319631703,-0.0123159319631703,-0.0123159319631703,-0.0123159319631703,NA,NA,-0.0123159319631703,NA,-0.0123159319631703,-0.0123159319631703,NA,NA,-0.0123159319631703,-0.0123159319631703,-0.0123159319631703,-0.0123159319631703
C20H22O17,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357,NA,-0.241951137916357,-0.241951137916357,NA,NA,-0.241951137916357,-0.241951137916357,-0.241951137916357,-0.241951137916357
C21H24O17,-0.18795395780702,NA,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702,NA,NA,-0.18795395780702,-0.18795395780702,-0.18795395780702,-0.18795395780702
C20H22O16,-12.9365845528061,-12.6455164333027,-13.6530793624859,-11.0810013814482,-13.732299775576,-13.3567060907555,-13.3229420421226,-10.8956951218992,-14.3445584218185,-12.5470862082742,-12.3021216113103,-14.6096116235619,-12.4084188829495,-12.9063160949959,-14.6277258477487,-13.7674595764588,-13.7635369650423,-13.5866698364121,-11.9447510870762,-13.426715290263,-13.4378009771925,-13.0145125423695,-12.8877170967226,-13.0778368172202,-13.482513065822,-12.999029814544,-12.8173327751002
C19H20O16,-12.816378400732,-12.4223198126593,-12.6842739021087,-15.7323445557656,-12.6278649959746,-12.3802114224005,-12.7771840509892,-12.7872629619147,-12.7459195545757,-12.8427967963068,-13.7267027173563,-13.0380931545285,-11.7394599528666,-12.9261237671025,-14.8062500060354,-12.9305021720968,-13.0511807367579,-13.5632383522827,-12.8343399530389,-13.9516885206963,-13.17373386207,-13.6619476470416,-14.6294843182299,-14.079074701719,-12.978763643783,-11.6636177516112,-14.1092770673295
C20H20O16,-13.3960138956681,-10.7132636042358,-13.8534406530526,-12.179925769856,-13.3594145479327,-14.0967876761335,-13.431484841415,-12.5401534369538,-12.7073435854957,-11.2840007736397,-11.4269366436791,-12.529175672715,-13.4166747098863,-12.9449721118703,-13.7067339667584,-13.2871667727102,-11.4751904268661,-13.1745080351632,-12.9312707218506,-15.5778324187325,-13.2753654908809,-13.5841605698907,-12.489814977395,-12.4313756545231,-12.6020261368328,-12.2504868500364,-14.4594629818609
C19H20O17,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685,NA,NA,-0.639174432063685,-0.639174432063685,-0.639174432063685,-0.639174432063685
C20H20O17,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,NA,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558,-0.487467337713558
C20H20O18,0.826841328207754,NA,0.826841328207754,0.826841328207754,0.826841328207754,0.826841328207754,NA,0.826841328207754,0.826841328207754,0.826841328207754,0.826841328207754,0.826841328207754,0.826841328207754,0.826841328207754,0.826841328207754,0.826841328207754,0.826841328207754,0.826841328207754,NA,0.826841328207754,0.826841328207754,NA,NA,0.826841328207754,0.826841328207754,0.826841328207754,0.826841328207754
C14H17O12N1,1.12005994683825,NA,1.12005994683825,1.12005994683825,1.12005994683825,1.12005994683825,1.12005994683825,1.12005994683825,1.12005994683825,1.12005994683825,1.12005994683825,1.12005994683825,1.12005994683825,1.12005994683825,1.12005994683825,1.12005994683825,NA,NA,1.12005994683825,1.12005994683825,1.12005994683825,NA,NA,1.12005994683825,1.12005994683825,1.12005994683825,1.12005994683825
C14H15O12N1,-0.247779109684609,-0.247779109684609,-0.247779109684609,NA,-0.247779109684609,-0.247779109684609,-0.247779109684609,-0.247779109684609,-0.247779109684609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C15H17O12N1,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386,NA,NA,1.20230757533386,1.20230757533386,1.20230757533386,1.20230757533386
C15H17O13N1,0.583178207464801,NA,0.583178207464801,0.583178207464801,0.583178207464801,NA,0.583178207464801,0.583178207464801,0.583178207464801,0.583178207464801,0.583178207464801,0.583178207464801,0.583178207464801,0.583178207464801,0.583178207464801,0.583178207464801,NA,0.583178207464801,NA,NA,NA,NA,NA,NA,NA,NA,NA
C17H21O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883761052513135,0.883761052513135,0.883761052513135,0.883761052513135,0.883761052513135,0.883761052513135,0.883761052513135,0.883761052513135,0.883761052513135,0.883761052513135,0.883761052513135,0.883761052513135,NA,NA,0.883761052513135,0.883761052513135,0.883761052513135,NA
C16H19O13N1,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357,NA,NA,1.69499725763357,1.69499725763357,1.69499725763357,1.69499725763357
C17H21O13N1,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193,NA,NA,1.37409629266193,1.37409629266193,1.37409629266193,1.37409629266193
C15H19O13N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63963165633647,0.63963165633647,0.63963165633647,0.63963165633647,0.63963165633647,0.63963165633647,0.63963165633647,0.63963165633647,0.63963165633647,0.63963165633647,0.63963165633647,0.63963165633647,NA,NA,0.63963165633647,0.63963165633647,0.63963165633647,0.63963165633647
C19H23O12N1,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316,NA,NA,0.229210777145316,0.229210777145316,0.229210777145316,0.229210777145316
C20H25O12N1,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144,NA,NA,0.199110003343144,0.199110003343144,0.199110003343144,0.199110003343144
C19H23O13N1,NA,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852,NA,NA,0.314809904449852,0.314809904449852,0.314809904449852,0.314809904449852
C16H19O12N1,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,NA,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614,-0.188959971612614
C17H21O12N1,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185,NA,NA,-0.668066267825185,-0.668066267825185,-0.668066267825185,-0.668066267825185
C17H19O12N1,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849,NA,NA,-0.393134347793849,-0.393134347793849,-0.393134347793849,-0.393134347793849
C18H21O12N1,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456,NA,NA,-0.294023679939456,-0.294023679939456,-0.294023679939456,-0.294023679939456
C18H19O12N1,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733,NA,NA,-0.656387429247733,-0.656387429247733,-0.656387429247733,-0.656387429247733
C19H21O12N1,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283,NA,-0.251301054175283,-0.251301054175283,-0.251301054175283,-0.251301054175283
C18H19O13N1,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096,NA,NA,-0.218052343486096,-0.218052343486096,-0.218052343486096,-0.218052343486096
C19H21O13N1,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458,NA,NA,-0.274702988000458,-0.274702988000458,-0.274702988000458,-0.274702988000458
C17H19O13N1,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009,NA,NA,-0.248407874707009,-0.248407874707009,-0.248407874707009,-0.248407874707009
C18H21O13N1,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334,NA,NA,-0.36165757962334,-0.36165757962334,-0.36165757962334,-0.36165757962334
C20H25O10N1,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489,NA,NA,0.203122695627489,0.203122695627489,0.203122695627489,0.203122695627489
C19H23O11N1,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991,NA,NA,0.214208810739991,0.214208810739991,0.214208810739991,0.214208810739991
C20H25O11N1,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406,NA,NA,0.256345417252406,0.256345417252406,0.256345417252406,0.256345417252406
C18H19O10N1,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484,NA,NA,-0.529108996568484,-0.529108996568484,-0.529108996568484,-0.529108996568484
C19H21O10N1,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893,NA,-0.546174079274893,-0.546174079274893,-0.546174079274893,-0.546174079274893
C17H19O10N1,-12.7517263445731,-14.2259655325342,-13.0015560721384,-12.8693172292811,-12.1349195999513,-11.6980678734846,-13.5133001764583,-12.9068001631531,-11.6605073072058,-13.9715144184315,-13.5533514829518,-12.9785426819304,-13.7528704337357,-13.5314676903346,-12.4903279158934,-11.5536515168331,-14.8615737614244,-12.5961225538002,-14.2339810875525,-12.3578359912213,-13.0492491525507,-13.7595525796615,-12.7570053843977,-12.1413092920636,-12.7072647381431,-12.6487760746901,-14.4503821544018
C18H21O10N1,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904,NA,NA,-0.943999659723904,-0.943999659723904,-0.943999659723904,-0.943999659723904
C18H19O11N1,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,NA,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,NA,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578,-0.60780937595578
C19H21O11N1,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,NA,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394,NA,-0.712909196156394,-0.712909196156394,-0.712909196156394,-0.712909196156394
C17H19O11N1,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363,NA,-0.659952776093363,-0.659952776093363,-0.659952776093363,-0.659952776093363
C18H21O11N1,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,NA,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135,NA,-0.427586980733135,-0.427586980733135,-0.427586980733135,-0.427586980733135
C16H19O10N1,-14.7498049560172,-13.7024591687903,-11.3895909447921,-11.4638116167925,-12.087513392389,-15.0144933688006,-12.614035939543,-12.0461671332065,-14.040182746495,-13.0781456987169,-12.5895721762212,-14.3375949103578,-11.8930874986914,-14.2085953631225,-15.1850945798426,-13.1133483551849,-14.9154072620649,-11.9636899884453,-12.7186325465836,-13.167861379642,-12.2395096580499,-12.3817458552459,-12.8476499610784,-12.1262739052117,-12.9287000258023,-11.6895459092267,-12.5868209974826
